Graz insgesamt,249.089,2.836,3.024,3.289,3.390,3.194,3.189,3.311,3.301,3.263,3.033,2.871,2.828,2.678,2.663,2.631,2.673,2.667,2.685,2.840,3.044,3.531,3.981,4.411,4.484,4.654,3.330,4.327,4.668,4.398,4.765,4.644,4.851,3.429,2.555,2.388,2.331,2.401,2.368,2.529,2.662,2.824,2.803,2.892,2.995,3.032,3.171,3.342,3.466,3.662,3.686,3.626,3.342,2.361,1.917,2.123,2.278,3.262,3.352,3.544,3.360,3.403,3.417,3.240,3.099,2.919,3.039,3.013,2.796,2.829,2.698,2.438,2.383,2.343,2.050,1.972,1.700,1.676,1.624,1.331,1.271,1.058,995,916,825,621,506,429,344,272,218,147,117,69,56,48,72
60101 041 (GRAZ )<60101 041>,362,4,5,7,3,4,1,3,2,3,3,4,3,6,3,1,5,4,5,3,9,5,9,10,6,9,7,13,9,4,3,8,6,11,6,4,7,5,4,4,3,-,4,5,4,1,6,2,3,7,4,9,9,4,4,7,2,3,4,5,3,2,1,4,1,4,1,3,4,4,4,1,3,1,1,4,1,1,5,2,5,2,-,5,1,2,1,1,1,-,-,-,-,-,-,-,-
60101 042 (GRAZ )<60101 042>,213,2,1,1,1,1,8,6,5,3,-,3,4,2,2,1,1,1,3,3,3,3,8,8,5,8,5,5,3,6,9,7,5,3,5,-,3,1,3,3,5,2,2,2,3,1,2,1,2,2,3,5,4,2,3,2,1,3,3,1,2,1,1,-,3,1,-,-,1,-,1,1,-,-,1,-,-,1,1,1,1,-,-,2,-,1,-,-,1,-,2,-,1,-,-,-,-
60101 043 (GRAZ )<60101 043>,103,-,4,1,-,1,1,-,1,-,-,1,2,1,4,-,-,-,4,1,2,2,3,2,2,-,6,2,2,1,4,1,-,2,1,1,1,2,1,-,-,1,-,1,2,1,2,1,2,2,2,1,1,1,2,-,-,-,1,2,-,1,-,1,2,-,1,1,-,1,1,4,-,-,-,1,-,2,4,1,1,1,1,-,-,-,2,-,-,-,-,-,-,-,-,-,-
60101 050 (GRAZ )<60101 050>,261,6,4,3,4,3,1,-,1,2,1,1,2,7,3,3,3,3,3,4,5,6,9,12,3,4,6,9,6,8,3,4,6,8,6,3,5,-,2,1,2,-,3,3,2,4,3,4,6,6,7,3,3,3,1,2,-,1,5,2,1,1,-,-,4,4,1,1,-,1,-,1,2,1,1,3,2,3,1,1,1,3,3,-,2,1,1,-,-,1,-,1,-,-,-,-,-
60101 051 (GRAZ )<60101 051>,413,4,7,2,9,3,3,5,4,4,4,3,2,4,2,2,1,5,7,3,10,6,9,11,14,12,6,9,9,6,4,13,9,12,8,8,6,8,6,5,8,2,8,6,8,4,4,9,7,14,8,6,7,8,2,3,2,3,4,1,2,5,2,1,-,4,1,6,2,3,1,3,6,3,1,1,-,3,1,1,-,1,-,1,1,-,2,1,-,-,-,1,-,1,-,-,-
60101 052 (GRAZ )<60101 052>,307,3,3,3,5,4,2,3,1,2,1,3,1,5,5,1,1,2,4,2,3,4,13,9,8,9,7,10,5,8,3,8,6,6,5,8,2,3,2,4,2,3,1,1,2,6,3,5,5,8,6,10,6,1,2,1,2,3,1,3,2,4,2,2,3,1,1,1,3,8,3,2,2,1,3,2,1,2,2,1,2,1,-,2,1,1,5,-,-,-,3,1,-,-,-,-,-
60101 053 (GRAZ )<60101 053>,420,2,3,5,4,3,2,2,4,2,4,4,2,4,2,5,1,2,5,-,4,13,7,7,13,13,7,24,16,10,15,10,6,5,5,10,9,7,3,2,2,4,8,3,3,6,3,4,10,7,7,8,3,4,3,4,2,4,1,4,4,2,4,3,5,9,3,3,3,6,1,7,3,4,2,1,3,3,2,5,2,2,3,-,2,-,1,1,1,2,-,-,-,-,1,-,-
60101 054 (GRAZ )<60101 054>,502,5,5,2,5,7,5,6,6,6,4,13,2,4,6,5,7,5,5,8,6,12,12,13,15,14,11,10,11,14,13,13,15,7,9,9,6,5,7,2,3,7,3,5,7,9,7,9,7,4,6,5,11,6,4,-,3,2,1,3,2,1,2,1,6,3,3,1,4,7,7,7,6,4,2,2,5,5,6,2,2,1,2,2,1,3,1,-,-,2,-,-,-,-,-,-,-
60101 055 (GRAZ )<60101 055>,404,5,6,11,2,4,4,2,4,-,4,5,7,1,1,3,4,4,6,1,5,4,8,9,11,12,13,15,12,9,7,5,7,8,7,4,10,6,6,4,2,7,5,5,5,5,4,6,6,7,7,5,7,1,2,5,1,4,2,3,-,6,3,5,1,7,-,2,1,3,3,1,4,1,4,3,3,5,3,3,3,1,4,1,1,2,-,2,2,-,2,2,1,-,-,-,-
60101 056 (GRAZ )<60101 056>,298,4,2,4,1,3,1,3,-,4,1,3,4,2,3,3,4,3,2,4,5,6,11,7,6,9,8,16,1,9,11,8,3,6,2,3,6,4,7,3,2,3,5,7,6,3,-,2,5,7,3,10,3,2,4,2,3,1,1,1,2,1,1,1,1,5,3,3,2,-,3,1,-,4,-,-,1,-,2,4,-,2,3,1,1,2,1,-,1,1,-,-,-,-,-,-,-
60101 060 (GRAZ )<60101 060>,368,5,3,1,4,1,5,1,3,2,2,3,2,1,1,2,2,1,-,4,3,3,5,9,8,10,9,13,9,5,7,10,15,13,6,3,9,2,5,2,3,2,5,4,2,7,3,2,2,7,8,7,11,4,4,1,1,1,3,3,-,2,4,4,3,4,-,7,6,8,6,3,5,5,4,3,1,3,2,2,3,9,3,4,1,2,2,1,1,1,-,-,-,-,-,-,-
60101 061 (GRAZ )<60101 061>,312,3,3,3,4,2,2,1,1,2,2,3,2,-,3,1,4,4,3,4,8,5,8,11,6,4,5,6,7,9,7,5,7,3,6,6,7,5,3,4,1,3,3,3,4,5,3,6,6,7,5,2,6,8,1,2,1,4,2,1,4,3,2,4,4,-,3,1,4,6,2,3,3,-,-,3,3,5,1,-,3,4,1,1,2,3,2,-,1,-,-,2,-,-,-,-,-
60101 070 (GRAZ )<60101 070>,105,1,-,3,1,-,-,2,1,-,-,2,-,-,-,3,-,2,-,1,3,4,2,1,-,1,5,3,3,1,4,3,5,-,2,3,1,1,1,-,-,2,1,-,1,1,2,2,-,4,2,2,-,2,-,2,1,1,-,2,1,1,2,1,2,-,1,-,1,-,1,-,-,-,-,-,-,-,2,1,3,1,-,1,-,-,1,-,1,1,-,-,-,-,-,-,-
60101 071 (GRAZ )<60101 071>,671,4,6,3,5,4,6,2,1,1,5,4,3,7,2,3,3,5,5,12,25,28,36,43,35,37,38,30,27,21,16,17,5,11,9,9,10,10,4,3,9,3,4,4,9,7,3,3,5,10,12,7,6,3,5,4,6,3,2,3,2,5,3,7,2,7,5,3,4,3,3,2,3,2,2,1,1,2,-,1,2,2,3,-,1,1,-,-,1,-,-,-,-,-,-,-,-
60101 072 (GRAZ )<60101 072>,460,3,3,3,7,3,2,2,3,3,2,2,3,2,4,5,3,3,3,2,5,7,16,10,11,14,12,8,17,10,8,12,9,7,7,12,3,8,6,2,11,3,3,3,4,5,3,4,9,9,7,5,21,5,5,3,5,5,5,5,4,8,6,3,5,10,4,6,5,2,2,2,2,2,1,2,2,2,4,3,2,5,2,1,2,1,4,1,-,2,2,1,-,-,-,-,-
60101 073 (GRAZ )<60101 073>,223,2,1,1,-,2,2,3,2,2,2,5,3,4,2,5,3,3,1,6,3,4,6,6,5,5,5,9,5,3,5,8,5,4,2,3,1,6,1,2,1,-,2,3,4,2,-,2,3,2,5,4,3,2,4,2,1,3,4,2,1,2,2,1,4,1,1,6,2,4,1,4,1,-,-,2,-,-,-,1,-,1,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-
60101 074 (GRAZ )<60101 074>,231,3,2,1,2,1,2,2,1,2,5,2,1,-,2,1,5,2,3,5,3,8,6,7,4,4,9,9,5,7,7,6,2,1,4,1,-,-,3,2,1,1,4,2,2,2,1,-,4,6,3,3,7,2,3,5,-,2,4,1,-,1,4,2,5,2,3,3,2,1,6,3,2,-,1,1,-,1,3,-,4,1,-,1,-,-,-,1,1,-,-,-,-,-,-,-,-
60101 075 (GRAZ )<60101 075>,143,3,2,4,3,3,3,1,-,2,3,-,1,2,2,-,2,-,1,-,3,2,-,4,4,1,7,1,5,2,6,6,1,1,2,1,3,-,3,-,-,1,2,3,1,1,1,3,4,4,1,4,2,-,-,1,2,-,1,1,1,-,1,1,3,-,2,3,-,-,1,-,-,-,2,-,2,1,1,2,2,-,-,2,-,2,-,-,-,-,1,-,-,-,-,-,-
60101 080 (GRAZ )<60101 080>,339,-,3,3,4,2,4,1,-,3,3,2,3,4,7,6,7,9,6,3,6,9,8,5,9,10,7,4,5,7,5,5,3,4,-,1,1,3,3,-,4,3,4,-,5,8,1,6,6,9,12,2,11,5,3,6,4,4,3,2,2,3,2,1,1,1,2,3,2,4,3,1,2,3,2,2,5,5,3,3,4,2,3,2,2,1,2,-,2,4,-,-,1,1,1,1,-
60101 090 (GRAZ )<60101 090>,486,12,5,6,5,8,2,3,5,2,5,3,8,5,5,5,6,8,3,5,9,5,4,10,12,4,6,13,11,8,5,9,7,14,8,5,10,5,13,4,4,9,10,6,7,5,5,5,7,7,4,11,10,2,7,6,5,5,1,8,3,5,1,7,6,1,6,8,2,3,2,6,5,4,2,3,3,5,3,-,4,2,1,6,3,1,1,1,4,-,1,-,-,-,-,-,-
60101 091 (GRAZ )<60101 091>,367,10,6,4,5,2,4,6,4,2,7,2,2,2,4,4,5,6,4,6,3,6,2,9,13,7,8,5,10,8,5,9,10,2,5,5,7,7,9,5,5,2,5,4,6,4,2,5,5,3,3,7,3,3,7,1,-,5,3,2,3,-,1,5,1,3,6,3,2,2,4,2,4,3,2,4,3,3,3,2,1,2,3,5,2,-,-,2,-,-,-,-,-,1,-,-,-
60101 092 (GRAZ )<60101 092>,507,8,4,5,3,6,4,7,5,9,2,6,5,3,2,6,2,6,4,5,10,7,7,17,14,9,10,14,7,7,9,5,6,12,5,10,12,7,9,3,4,7,7,6,7,8,8,7,5,6,4,11,10,4,3,3,2,6,4,3,8,3,7,4,4,8,8,4,2,5,3,6,8,4,4,4,5,2,4,1,4,4,3,6,2,2,1,2,-,-,2,-,-,-,-,-,-
60101 093 (GRAZ )<60101 093>,244,2,2,3,-,2,2,5,1,1,2,2,1,1,2,-,2,-,3,5,5,6,3,6,6,1,6,4,4,7,3,3,2,8,5,4,3,3,4,3,3,3,3,1,1,1,3,4,6,3,5,2,4,5,1,3,1,4,1,3,3,2,4,2,3,1,3,1,3,2,5,3,2,3,2,3,7,-,3,1,1,4,1,-,1,-,1,-,-,4,-,-,-,-,-,-,-
60101 094 (GRAZ )<60101 094>,274,2,3,5,5,3,3,3,2,2,4,4,2,3,4,3,5,3,5,4,5,-,3,4,7,6,7,3,5,6,5,9,9,5,3,4,3,4,3,2,4,1,2,3,6,3,5,2,7,3,7,2,5,3,5,2,1,2,3,2,3,3,3,1,4,2,4,1,-,3,4,-,1,2,2,-,1,2,2,-,4,1,2,-,-,-,-,2,-,-,1,-,-,-,-,-,-
60101 100 (GRAZ )<60101 100>,305,2,5,4,6,1,5,4,1,3,1,6,3,3,2,2,3,2,1,2,4,3,7,3,5,5,6,3,7,11,8,3,5,6,5,8,3,2,5,2,7,3,4,6,3,-,7,3,3,6,9,2,7,1,2,1,3,2,1,3,1,2,4,1,3,3,1,2,2,6,1,4,2,1,-,3,-,5,3,4,2,4,5,3,4,-,-,2,1,3,-,2,-,1,-,-,-
60101 101 (GRAZ )<60101 101>,875,6,9,7,7,12,8,8,6,13,9,15,8,11,11,9,9,14,10,13,11,7,22,19,14,12,11,11,17,21,12,11,12,7,9,9,13,14,15,9,12,17,8,10,9,11,11,19,16,11,13,19,18,18,9,4,2,5,10,5,11,7,6,8,8,12,10,9,10,10,17,15,8,10,5,8,2,9,6,6,8,1,4,6,3,3,1,1,1,1,-,-,1,-,-,-,-
60101 102 (GRAZ )<60101 102>,252,4,4,5,1,3,2,5,2,2,3,2,5,-,3,4,3,5,2,3,5,2,3,5,4,14,2,6,3,5,7,6,7,4,5,2,6,3,1,2,3,2,2,-,2,6,2,3,6,3,1,8,3,2,1,3,1,4,1,2,-,1,-,1,4,2,3,1,1,3,-,1,3,1,2,5,2,1,2,-,5,3,1,3,-,1,-,-,-,-,-,1,-,-,-,-,-
60101 103 (GRAZ )<60101 103>,349,5,7,10,2,5,5,4,2,1,3,2,1,3,-,1,2,3,1,8,2,9,3,10,7,8,11,9,9,8,10,5,7,5,6,6,5,8,-,2,3,3,2,3,1,2,4,5,3,4,7,5,9,4,2,-,1,1,2,2,3,5,3,5,4,7,5,2,8,5,6,2,6,1,3,4,2,-,3,2,1,4,-,4,1,-,2,-,-,-,2,-,-,-,-,1,-
60101 110 (GRAZ )<60101 110>,240,1,5,3,2,-,3,-,1,2,1,3,3,3,2,4,2,3,1,5,2,4,1,8,5,6,4,2,7,7,5,8,-,5,1,2,1,2,-,2,3,3,3,3,6,2,3,4,6,2,4,10,2,2,4,2,2,2,1,1,5,3,-,4,3,3,-,3,2,3,2,5,2,-,1,5,1,3,3,2,3,1,-,-,2,-,2,1,-,-,-,-,-,-,-,-,-
60101 111 (GRAZ )<60101 111>,478,-,8,3,4,2,3,4,3,10,3,10,6,4,5,6,5,7,2,8,13,5,6,7,9,13,13,11,6,7,8,5,6,10,7,4,4,3,6,10,18,10,9,12,10,8,11,11,5,9,10,10,5,7,7,9,-,7,2,3,4,4,1,2,3,3,4,7,4,2,3,6,4,1,-,2,2,1,2,1,3,3,-,1,1,-,1,-,2,-,1,-,1,-,-,-,-
60101 112 (GRAZ )<60101 112>,237,4,5,2,1,4,4,6,1,2,5,2,6,1,3,1,1,3,1,2,2,3,3,4,4,5,2,6,5,5,3,6,2,3,3,6,3,3,7,7,4,2,3,2,4,3,4,1,2,2,3,5,5,5,4,2,3,1,2,2,3,1,3,2,-,3,3,2,1,2,1,4,3,1,2,-,2,3,-,2,-,-,1,-,1,-,-,-,-,-,-,1,1,-,-,-,-
60101 120 (GRAZ )<60101 120>,335,-,2,6,2,2,2,1,2,1,5,4,2,2,4,4,2,1,5,2,4,9,13,4,12,10,6,14,17,14,6,9,2,6,3,5,2,4,3,4,4,1,4,8,4,3,1,4,10,7,5,7,8,6,1,3,1,1,2,3,3,6,-,1,2,4,3,3,3,6,1,2,3,1,2,1,1,1,2,4,-,1,1,2,1,-,-,-,-,-,1,-,1,-,-,-,-
60101 121 (GRAZ )<60101 121>,390,5,4,5,4,2,4,3,1,3,2,2,3,5,1,4,4,2,1,3,2,6,10,11,10,7,7,14,10,9,6,5,8,11,6,4,2,5,8,5,7,7,6,7,6,12,4,5,5,8,6,9,6,6,4,3,4,5,2,4,1,4,5,3,2,3,3,3,3,1,2,2,3,-,2,5,-,2,2,2,3,3,1,3,1,1,1,2,1,1,3,1,-,1,-,-,-
60101 122 (GRAZ )<60101 122>,380,8,4,4,2,3,4,2,3,3,4,2,1,2,2,2,1,-,3,2,2,5,8,9,8,5,9,15,12,8,7,12,11,7,4,5,7,6,10,5,9,4,7,5,7,3,-,4,4,5,8,8,8,2,4,3,4,4,4,5,3,1,2,5,9,4,3,1,5,1,4,-,1,3,3,1,-,2,5,4,2,3,3,3,2,-,1,-,1,1,-,-,1,-,1,-,-
60101 123 (GRAZ )<60101 123>,290,1,1,3,1,2,4,-,4,6,4,1,1,2,2,1,2,3,3,3,7,4,4,-,9,5,9,7,9,8,8,7,3,6,8,3,5,5,6,8,4,1,3,2,4,5,3,6,9,7,6,2,3,3,-,1,1,1,2,3,3,4,2,-,2,2,3,2,2,1,4,4,5,4,1,-,4,2,1,2,2,1,3,-,2,-,-,1,1,-,-,-,-,-,-,-,1
60101 124 (GRAZ )<60101 124>,665,10,7,3,5,7,6,2,5,1,5,4,1,2,9,2,4,4,4,3,4,9,9,18,22,13,12,20,18,13,19,21,9,7,8,14,11,5,3,8,6,4,8,10,3,7,8,9,12,10,10,13,9,3,2,11,9,5,8,6,5,10,17,7,8,5,8,10,8,9,5,3,17,5,5,6,5,4,8,8,5,2,1,4,6,5,4,1,-,-,-,-,1,2,1,-,-
60101 125 (GRAZ )<60101 125>,240,1,3,3,3,1,1,3,2,4,5,1,2,2,3,2,1,4,2,2,3,3,3,9,3,6,3,6,5,5,4,1,3,3,5,3,9,3,5,9,3,3,2,3,4,3,2,4,2,4,8,2,5,5,-,2,1,3,2,2,-,2,2,5,1,3,2,3,1,1,-,1,2,4,-,1,-,4,2,1,-,2,-,-,1,3,1,1,-,1,-,-,-,-,-,-,-
60101 130 (GRAZ )<60101 130>,243,2,2,4,1,2,3,1,3,-,1,-,-,1,1,1,1,-,3,5,3,4,4,7,5,9,6,3,8,7,4,5,3,4,3,5,3,1,5,1,2,4,2,6,6,4,3,4,4,3,4,4,8,2,-,1,2,3,1,3,-,4,1,4,1,2,2,2,4,4,4,2,3,3,2,-,-,2,2,3,3,2,1,2,1,1,1,-,-,-,-,-,-,-,-,-,-
60101 131 (GRAZ )<60101 131>,537,3,6,1,5,1,7,3,4,6,3,7,4,5,8,3,9,9,8,4,9,7,8,11,9,10,12,10,9,10,9,13,10,8,8,8,8,9,3,6,5,12,11,9,5,7,6,12,9,8,10,5,6,10,3,3,4,3,4,5,6,8,11,3,7,4,6,5,7,6,4,2,5,3,2,4,2,8,3,6,4,5,6,1,2,1,2,2,1,-,1,-,-,-,-,-,-
60101 132 (GRAZ )<60101 132>,777,10,8,16,8,4,13,3,4,9,5,6,4,2,7,2,6,10,8,8,14,8,22,19,19,12,20,16,15,26,16,19,13,13,13,20,15,7,12,12,4,9,13,11,9,3,3,11,5,12,11,6,13,5,9,10,3,3,4,5,5,6,5,7,11,7,8,15,7,11,9,11,8,6,6,5,2,5,8,6,6,12,2,3,2,1,7,1,1,1,-,-,-,-,-,-,-
60101 140 (GRAZ )<60101 140>,1.164,14,12,14,11,12,7,9,15,9,17,15,18,13,9,10,5,12,12,24,21,27,16,22,23,21,27,33,22,25,27,14,18,20,18,18,22,15,17,10,17,12,13,18,13,20,8,13,18,20,24,26,13,19,16,16,20,11,9,15,15,10,15,12,16,9,11,11,10,12,13,10,5,3,7,2,3,2,7,2,4,3,-,-,4,1,1,1,-,-,-,-,-,-,-,-,-
60101 141 (GRAZ )<60101 141>,491,7,3,9,4,3,6,3,2,4,2,5,-,5,3,3,1,2,2,5,1,10,8,6,9,10,7,12,8,11,11,16,7,9,11,5,9,5,8,5,3,6,4,1,5,5,5,7,10,3,7,6,8,6,6,8,6,2,8,8,3,8,5,4,12,4,10,5,6,3,9,4,9,4,2,6,5,11,5,4,4,3,5,3,-,2,2,-,-,1,-,1,-,-,-,-,-
60101 142 (GRAZ )<60101 142>,381,6,4,2,4,7,5,4,2,6,1,2,2,6,2,3,2,1,3,2,4,5,8,14,12,5,8,11,13,11,10,13,8,5,7,2,10,4,5,5,5,5,9,3,7,5,6,1,5,6,7,7,8,5,1,3,3,2,6,4,3,2,2,3,2,1,4,5,3,3,4,2,3,-,2,-,-,3,-,3,3,5,-,1,1,1,2,-,1,-,-,-,-,-,-,-,-
60101 143 (GRAZ )<60101 143>,230,2,2,4,4,5,7,5,2,4,4,3,-,2,2,2,3,2,-,3,4,2,6,2,4,9,10,-,6,4,6,6,5,2,6,5,8,2,2,2,1,1,1,5,1,1,-,1,2,3,3,5,5,-,-,2,2,2,-,1,6,1,2,3,1,1,3,2,1,3,2,1,6,3,2,1,2,1,1,1,1,-,1,-,-,-,1,1,-,-,-,-,-,-,-,-,-
60101 144 (GRAZ )<60101 144>,510,4,3,10,8,5,3,5,5,6,2,3,6,3,9,6,8,5,9,11,13,7,8,9,14,13,12,9,10,9,14,6,8,5,6,3,2,8,4,6,7,7,3,9,3,10,6,7,11,16,6,7,13,8,3,8,7,5,1,3,6,3,3,2,3,6,4,2,2,4,6,4,5,-,1,1,2,5,1,5,3,3,2,-,4,-,2,5,2,3,1,2,-,1,-,-,-
60101 145 (GRAZ )<60101 145>,320,6,9,6,5,1,3,2,4,3,4,3,5,3,3,3,2,2,3,3,4,7,5,1,12,11,4,5,13,12,12,9,6,7,6,8,7,6,6,1,6,2,4,4,6,6,4,-,3,3,4,3,5,4,1,2,5,3,-,2,2,4,4,4,-,2,2,-,2,1,1,2,1,2,-,1,1,-,2,1,2,2,2,1,-,1,1,-,-,-,-,-,-,-,-,-,-
60101 146 (GRAZ )<60101 146>,254,5,1,3,5,3,1,2,-,2,2,4,1,2,2,1,-,1,-,5,4,6,7,5,6,4,6,4,11,9,5,10,4,8,3,2,7,1,3,3,2,4,3,4,4,2,3,7,1,4,2,2,8,2,2,4,2,1,4,2,1,1,2,3,3,1,1,1,2,3,-,5,4,1,3,-,1,3,-,-,1,1,2,-,-,-,1,1,1,1,-,-,-,-,-,-,-
60101 147 (GRAZ )<60101 147>,985,9,5,11,6,7,7,9,3,5,5,7,5,12,8,8,12,8,12,5,15,25,28,27,31,23,32,23,21,24,23,19,13,18,19,18,10,16,9,10,5,7,15,12,20,8,6,14,25,14,21,17,17,11,9,7,12,7,11,4,12,12,7,12,8,12,7,12,8,10,10,6,8,1,4,6,6,8,6,6,5,5,6,3,1,5,2,3,1,1,1,1,-,-,-,-,-
60101 148 (GRAZ )<60101 148>,543,7,5,9,5,3,4,5,4,4,3,3,6,2,1,4,5,4,2,10,6,7,13,17,15,12,8,20,23,28,19,11,10,5,7,9,16,5,7,6,3,7,5,9,10,8,7,7,8,5,6,7,9,5,5,5,4,3,8,3,2,9,4,1,3,7,5,6,4,6,2,4,5,1,1,2,-,3,8,5,1,2,2,1,1,2,1,-,1,-,-,-,-,-,-,-,-
60101 150 (GRAZ )<60101 150>,669,4,5,2,4,3,4,3,5,2,6,9,2,6,7,10,6,3,5,7,6,9,11,21,18,12,14,19,16,16,11,14,8,9,10,10,17,8,12,9,13,17,9,9,14,10,6,10,11,14,11,19,12,12,7,5,8,10,6,12,9,10,7,4,7,8,4,8,6,4,3,4,1,3,3,1,2,3,6,5,1,2,3,3,-,-,2,-,-,-,1,1,-,-,-,-,-
60101 151 (GRAZ )<60101 151>,260,1,4,-,2,1,2,3,-,1,1,1,3,2,-,2,2,4,1,3,6,2,10,2,6,6,7,3,9,6,9,4,5,3,7,3,2,5,4,4,2,1,2,3,3,-,-,2,4,6,5,2,4,2,3,2,6,7,5,1,5,2,6,6,3,3,1,2,3,8,4,5,1,2,-,2,-,-,-,2,3,1,1,1,1,-,-,-,1,-,-,1,-,-,-,-,-
60101 160 (GRAZ )<60101 160>,1.216,10,13,14,5,15,10,15,15,14,10,14,19,12,18,26,28,27,28,26,20,32,20,27,22,27,26,26,16,17,16,20,16,14,13,11,12,16,15,19,13,21,19,24,24,20,23,20,20,20,27,19,26,10,15,10,17,7,13,11,17,12,8,10,8,6,7,6,7,13,7,7,3,4,5,5,3,4,3,3,3,-,1,3,2,-,-,1,1,1,2,-,-,-,1,-,-
60101 161 (GRAZ )<60101 161>,364,7,5,2,2,3,1,1,2,-,4,4,3,1,2,1,5,2,1,2,4,2,-,1,5,7,7,6,8,7,9,8,6,6,11,9,3,7,6,7,3,2,3,2,6,6,2,1,3,1,7,4,5,3,7,6,6,5,9,8,3,-,7,7,11,1,9,6,7,7,8,4,5,3,1,2,7,2,6,3,2,1,2,-,1,-,-,1,1,-,-,1,-,-,-,-,-
60101 162 (GRAZ )<60101 162>,250,2,1,1,2,2,3,2,3,1,4,2,4,2,2,2,2,3,2,2,4,4,8,5,6,2,5,4,3,8,4,3,4,1,5,3,1,5,2,6,3,4,6,3,-,6,2,3,2,5,4,9,4,4,1,4,2,5,1,3,5,4,3,3,2,-,2,5,2,3,2,2,1,1,2,1,3,2,1,2,1,1,2,-,1,-,-,2,-,-,-,1,-,-,-,-,-
60101 170 (GRAZ )<60101 170>,421,8,5,7,9,3,5,3,6,2,6,7,4,6,1,4,4,5,4,1,7,8,6,10,14,11,8,5,13,12,11,10,4,4,8,10,3,2,5,6,2,2,7,9,10,6,3,10,4,10,6,5,10,2,1,3,3,1,2,6,2,4,5,5,1,10,2,2,2,3,3,2,4,2,1,1,1,3,3,2,2,2,1,1,2,1,-,-,1,2,1,-,-,1,-,-,-
60101 171 (GRAZ )<60101 171>,210,3,1,-,3,-,2,1,1,1,1,3,2,-,1,-,1,3,1,-,3,1,4,9,6,4,6,7,3,7,10,7,5,3,5,1,3,5,3,1,2,1,4,7,4,4,5,1,1,2,3,-,7,5,2,-,1,1,1,1,3,1,1,3,5,-,1,6,-,4,3,1,2,1,-,-,1,-,1,2,2,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-
60101 172 (GRAZ )<60101 172>,302,6,4,3,3,5,2,2,2,3,2,-,-,1,2,1,-,5,3,1,2,4,6,9,11,11,7,13,13,10,4,5,4,2,8,10,2,7,7,9,3,10,3,-,8,6,3,9,3,5,2,5,7,2,-,4,-,1,2,2,2,-,3,1,-,5,1,3,3,1,1,1,1,1,-,2,1,1,-,1,1,3,-,1,2,-,1,2,-,-,-,-,-,-,-,-,-
60101 173 (GRAZ )<60101 173>,129,-,1,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,2,1,1,6,2,4,3,1,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,1,2,-,-,2,1,2,5,3,2,1,1,-,4,6,-,2,1,2,-,-,1,-,1,2,3,7,5,4,3,6,5,7,3,5,3,1,2,2,3,-,1,-,1
60101 174 (GRAZ )<60101 174>,222,4,3,4,1,2,3,-,2,2,-,3,2,-,2,1,2,-,2,3,-,-,5,3,4,8,7,8,11,7,7,3,8,3,3,4,2,2,2,1,1,6,3,2,3,3,2,2,-,6,4,4,2,2,-,2,1,-,1,5,-,1,3,4,5,4,2,3,2,2,4,2,1,1,1,-,1,3,-,5,1,1,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-
60101 175 (GRAZ )<60101 175>,485,3,4,3,6,4,6,4,4,6,2,2,5,2,5,2,5,2,7,5,6,7,15,9,11,7,16,19,16,15,21,16,7,4,14,8,10,7,4,5,5,5,9,12,13,7,3,10,7,9,6,3,9,5,4,2,2,5,2,2,1,1,1,2,7,1,5,5,-,4,2,6,3,1,-,3,-,3,1,9,3,1,3,2,2,1,1,2,1,-,-,-,-,-,-,-,-
60101 180 (GRAZ )<60101 180>,97,1,-,3,1,-,-,2,2,1,-,2,-,1,1,1,1,-,-,1,1,1,1,4,2,3,1,-,4,3,2,5,2,1,2,-,-,1,1,2,-,1,1,-,1,1,-,2,1,2,1,2,2,-,2,2,1,-,-,1,1,2,-,-,1,-,-,-,3,2,1,3,-,1,-,1,1,2,2,1,-,-,-,-,-,1,-,-,-,-,2,-,-,-,-,-,-
60101 181 (GRAZ )<60101 181>,278,7,2,1,5,4,2,4,3,5,1,2,1,-,3,3,2,3,5,1,2,6,10,5,4,7,5,11,7,4,8,7,4,5,3,6,3,4,1,1,5,2,1,7,4,7,4,3,5,3,2,3,7,2,1,3,-,1,-,2,-,3,4,3,1,3,6,2,2,5,3,-,3,-,-,2,2,3,5,1,1,1,2,1,1,-,2,1,1,1,-,-,-,-,-,-,-
60101 182 (GRAZ )<60101 182>,625,8,-,8,7,6,4,4,1,2,8,9,5,5,4,8,6,9,5,5,8,10,12,11,14,15,14,14,24,22,14,16,7,12,9,7,8,10,7,12,6,3,7,10,9,10,6,11,25,2,13,9,13,5,3,4,4,4,2,2,8,7,3,4,4,8,7,5,6,5,8,6,6,3,4,2,5,4,8,4,1,4,3,2,3,1,-,1,2,2,-,-,-,-,-,-,1
