#Year, Host_Country, Match_ID, Type, Date, Location, Team 1, Team 2, Score 1, Score 2
1978,Argentina,222,Group I,18 June,Estadio Monumental; Buenos Aires,Italy,Austria,1,0
1978,Argentina,223,Group I,18 June,Estadio Chateau Carreras; Córdoba,Netherlands,West Germany,2,2
1978,Argentina,224,Group I,21 June,Estadio Monumental; Buenos Aires,Italy,Netherlands,1,2
1978,Argentina,225,Group I,21 June,Estadio Chateau Carreras; Córdoba,Austria,West Germany,3,2
1978,Argentina,226,Group J,14 June,Estadio Gigante de Arroyito; Rosario,Argentina,Poland,2,0
1978,Argentina,227,Group J,14 June,Estadio Ciudad de Mendoza; Mendoza,Peru,Brazil,0,3
1978,Argentina,228,Group J,18 June,Estadio Gigante de Arroyito; Rosario,Argentina,Brazil,0,0
1978,Argentina,229,Group J,18 June,Estadio Ciudad de Mendoza; Mendoza,Peru,Poland,0,1
1978,Argentina,230,Group J,21 June,Estadio Gigante de Arroyito; Rosario,Argentina,Peru,6,0
1978,Argentina,231,Group J,21 June,Estadio Ciudad de Mendoza; Mendoza,Poland,Brazil,1,3
1978,Argentina,232,Third place match,24 June,Estadio Monumental; Buenos Aires,Brazil,Italy,2,1
1978,Argentina,233,Final,25 June,Estadio Monumental; Buenos Aires,Netherlands,Argentina,1,3
1982,Spain,234,Group 1,14 June,Balaídos; Vigo,Italy,Poland,0,0
1982,Spain,235,Group 1,15 June,Estadio de Riazor; A Coruña,Peru,Cameroon,0,0
1982,Spain,236,Group 1,18 June,Balaídos; Vigo,Italy,Peru,1,1
1982,Spain,237,Group 1,19 June,Estadio de Riazor; A Coruña,Poland,Cameroon,0,0
1982,Spain,238,Group 1,22 June,Estadio de Riazor; A Coruña,Poland,Peru,5,1
1982,Spain,239,Group 1,23 June,Balaídos; Vigo,Italy,Cameroon,1,1
1982,Spain,240,Group 2,16 June,El Molinón; Gijón,West Germany,Algeria,1,2
1982,Spain,241,Group 2,17 June,Estadio Carlos Tartiere; Oviedo,Chile,Austria,0,1
1982,Spain,242,Group 2,20 June,El Molinón; Gijón,West Germany,Chile,4,1
1982,Spain,243,Group 2,21 June,Estadio Carlos Tartiere; Oviedo,Algeria,Austria,0,2
1982,Spain,244,Group 2,24 June,Estadio Carlos Tartiere; Oviedo,Algeria,Chile,3,2
1982,Spain,245,Group 2,25 June,El Molinón; Gijón,West Germany,Austria,1,0
1982,Spain,246,Group 3,13 June,Camp Nou; Barcelona,Argentina,Belgium,0,1
1982,Spain,247,Group 3,15 June,Nuevo Estadio; Elche,Hungary,El Salvador,10,1
1982,Spain,248,Group 3,18 June,Estadio José Rico Pérez; Alicante,Argentina,Hungary,4,1
1982,Spain,249,Group 3,19 June,Nuevo Estadio; Elche,Belgium,El Salvador,1,0
1982,Spain,250,Group 3,22 June,Nuevo Estadio; Elche,Belgium,Hungary,1,1
1982,Spain,251,Group 3,23 June,Estadio José Rico Pérez; Alicante,Argentina,El Salvador,2,0
1982,Spain,252,Group 4,16 June,Estadio San Mamés; Bilbao,England,France,3,1
1982,Spain,253,Group 4,17 June,Estadio José Zorrilla; Valladolid,Czechoslovakia,Kuwait,1,1
1982,Spain,254,Group 4,20 June,Estadio San Mamés; Bilbao,England,Czechoslovakia,2,0
1982,Spain,255,Group 4,21 June,Estadio José Zorrilla; Valladolid,France,Kuwait,4,1
1982,Spain,256,Group 4,24 June,Estadio José Zorrilla; Valladolid,France,Czechoslovakia,1,1
1982,Spain,257,Group 4,25 June,Estadio San Mamés; Bilbao,England,Kuwait,1,0
1982,Spain,258,Group 5,16 June,Estadio Luis Casanova; Valencia,Spain,Honduras,1,1
1982,Spain,259,Group 5,17 June,La Romareda; Zaragoza,Yugoslavia,Northern Ireland,0,0
1982,Spain,260,Group 5,20 June,Estadio Luis Casanova; Valencia,Spain,Yugoslavia,2,1
1982,Spain,261,Group 5,21 June,La Romareda; Zaragoza,Honduras,Northern Ireland,1,1
1982,Spain,262,Group 5,24 June,La Romareda; Zaragoza,Honduras,Yugoslavia,0,1
1982,Spain,263,Group 5,25 June,Estadio Luis Casanova; Valencia,Spain,Northern Ireland,0,1
1982,Spain,264,Group 6,14 June,Estadio Ramón Sánchez Pizjuán; Seville,Brazil,Soviet Union,2,1
1982,Spain,265,Group 6,15 June,Estadio La Rosaleda; Málaga,Scotland,New Zealand,5,2
1982,Spain,266,Group 6,18 June,Estadio Benito Villamarín; Seville,Brazil,Scotland,4,1
1982,Spain,267,Group 6,19 June,Estadio La Rosaleda; Málaga,Soviet Union,New Zealand,3,0
1982,Spain,268,Group 6,22 June,Estadio La Rosaleda; Málaga,Soviet Union,Scotland,2,2
1982,Spain,269,Group 6,23 June,Estadio Benito Villamarín; Seville,Brazil,New Zealand,4,0
1982,Spain,270,Group I,28 June,Camp Nou; Barcelona,Poland,Belgium,3,0
1982,Spain,271,Group I,1 July,Camp Nou; Barcelona,Belgium,Soviet Union,0,1
1982,Spain,272,Group I,4 July,Camp Nou; Barcelona,Soviet Union,Poland,0,0
1982,Spain,273,Group J,29 June,Estadio Santiago Bernabéu; Madrid,West Germany,England,0,0
1982,Spain,274,Group J,2 July,Estadio Santiago Bernabéu; Madrid,West Germany,Spain,2,1
1982,Spain,275,Group J,5 July,Estadio Santiago Bernabéu; Madrid,Spain,England,0,0
1982,Spain,276,Group K,29 June,Estadio Sarriá; Barcelona,Italy,Argentina,2,1
1982,Spain,277,Group K,2 July,Estadio Sarriá; Barcelona,Argentina,Brazil,1,3
1982,Spain,278,Group K,5 July,Estadio Sarriá; Barcelona,Italy,Brazil,3,2
1982,Spain,279,Group L,28 June,Estadio Vicente Calderón; Madrid,Austria,France,0,1
1982,Spain,280,Group L,1 July,Estadio Vicente Calderón; Madrid,Austria,Northern Ireland,2,2
1982,Spain,281,Group L,4 July,Estadio Vicente Calderón; Madrid,Northern Ireland,France,1,4
1982,Spain,282,Semi-finals,8 July,Camp Nou; Barcelona,Poland,Italy,0,2
1982,Spain,283,Semi-finals,8 July,Estadio Ramón Sánchez Pizjuán; Seville,West Germany,France,5,4pen
1982,Spain,284,Third place match,10 July,Estadio José Rico Pérez; Alicante,Poland,France,3,2
1982,Spain,285,Final,11 July,Estadio Santiago Bernabéu;Italy,West Germany,3,1
1986,Mexico,286,Group A,31 May,Estadio Azteca; Mexico City,Bulgaria,Italy,1,1
1986,Mexico,287,Group A,2 June,Estadio Olímpico Universitario; Mexico City,Argentina,South Korea,3,1
1986,Mexico,288,Group A,5 June,Estadio Cuauhtémoc; Puebla,Italy,Argentina,1,1
1986,Mexico,289,Group A,5 June,Estadio Olímpico Universitario; Mexico City,South Korea,Bulgaria,1,1
1986,Mexico,290,Group A,10 June,Estadio Cuauhtémoc; Puebla,South Korea,Italy,2,3
1986,Mexico,291,Group A,10 June,Estadio Olímpico Universitario; Mexico City,Argentina,Bulgaria,2,0
1986,Mexico,292,Group B,3 June,Estadio Azteca; Mexico City,Belgium,Mexico,1,2
1986,Mexico,293,Group B,4 June,Estadio Nemesio Díez; Toluca,Paraguay,Iraq,1,0
1986,Mexico,294,Group B,7 June,Estadio Azteca; Mexico City,Mexico,Paraguay,1,1
1986,Mexico,295,Group B,8 June,Estadio Nemesio Díez; Toluca,Iraq,Belgium,1,2
1986,Mexico,296,Group B,11 June,Estadio Azteca; Mexico City,Iraq,Mexico,0,1
1986,Mexico,297,Group B,11 June,Estadio Nemesio Díez; Toluca,Paraguay,Belgium,2,2
1986,Mexico,298,Group C,1 June,Estadio Nou Camp; León,Canada,France,0,1
1986,Mexico,299,Group C,2 June,Estadio Sergio León Chavez; Irapuato,Soviet Union,Hungary,6,0
1986,Mexico,300,Group C,5 June,Estadio Nou Camp; León,France,Soviet Union,1,1
1986,Mexico,301,Group C,6 June,Estadio Sergio León Chavez; Irapuato,Hungary,Canada,2,0
1986,Mexico,302,Group C,9 June,Estadio Nou Camp; León,Hungary,France,0,3
1986,Mexico,303,Group C,9 June,Estadio Sergio León Chavez; Irapuato,Soviet Union,Canada,2,0
1986,Mexico,304,Group D,1 June,Estadio Jalisco; Guadalajara,Spain,Brazil,0,1
1986,Mexico,305,Group D,3 June,Estadio Tres de Marzo; Guadalajara,Algeria,Northern Ireland,1,1
1986,Mexico,306,Group D,6 June,Estadio Jalisco; Guadalajara,Brazil,Algeria,1,0
1986,Mexico,307,Group D,7 June,Estadio Tres de Marzo; Guadalajara,Northern Ireland,Spain,1,2
1986,Mexico,308,Group D,12 June,Estadio Jalisco; Guadalajara,Northern Ireland,Brazil,0,3
1986,Mexico,309,Group D,12 June,Estadio Tecnológico; Monterrey,Algeria,Spain,0,3
1986,Mexico,310,Group E,4 June,Estadio La Corregidora; Querétaro,Uruguay,West Germany,1,1
1986,Mexico,311,Group E,4 June,Estadio Neza 86; Nezahualcóyotl,Scotland,Denmark,0,1
1986,Mexico,312,Group E,8 June,Estadio La Corregidora; Querétaro,West Germany,Scotland,2,1
1986,Mexico,313,Group E,8 June,Estadio Neza 86; Nezahualcóyotl,Denmark,Uruguay,6,1
1986,Mexico,314,Group E,13 June,Estadio La Corregidora; Querétaro,Denmark,West Germany,2,0
1986,Mexico,315,Group E,13 June,Estadio Neza 86; Nezahualcóyotl,Scotland,Uruguay,0,0
1986,Mexico,316,Group F,2 June,Estadio Universitario; Monterrey,Morocco,Poland,0,0
1986,Mexico,317,Group F,3 June,Estadio Tecnológico; Monterrey,Portugal,England,1,0
1986,Mexico,318,Group F,6 June,Estadio Tecnológico; Monterrey,England,Morocco,0,0
