#Year, Host_Country, Country, Jersey_Number, Position, Name, Club_Name, Club_Country
2002,South Korea/Japan,Croatia,11,FW,Alen Bokšić,Middlesbrough,
2002,South Korea/Japan,Croatia,18,FW,Ivica Olić,Zagreb,
2002,South Korea/Japan,Croatia,19,FW,Goran Vlaović,Panathinaikos,
2002,South Korea/Japan,Croatia,22,FW,Boško Balaban,Aston Villa,
2002,South Korea/Japan,Ireland,1,GK,Shay Given,Newcastle United,
2002,South Korea/Japan,Ireland,16,GK,Dean Kiely,Charlton Athletic,
2002,South Korea/Japan,Ireland,23,GK,Alan Kelly,Blackburn Rovers,
2002,South Korea/Japan,Ireland,2,DF,Steve Finnan,Fulham,
2002,South Korea/Japan,Ireland,3,DF,Ian Harte,Leeds United,
2002,South Korea/Japan,Ireland,4,DF,Kenny Cunningham,Wimbledon,
2002,South Korea/Japan,Ireland,5,DF,Steve Staunton,Aston Villa,
2002,South Korea/Japan,Ireland,14,DF,Gary Breen,Coventry City,
2002,South Korea/Japan,Ireland,15,DF,Richard Dunne,Manchester City,
2002,South Korea/Japan,Ireland,18,DF,Gary Kelly,Leeds United,
2002,South Korea/Japan,Ireland,20,DF,Andrew O'Brien,Newcastle United,
2002,South Korea/Japan,Ireland,6,MF,Roy Keane,Manchester United,
2002,South Korea/Japan,Ireland,7,MF,Jason McAteer,Sunderland,
2002,South Korea/Japan,Ireland,8,MF,Matt Holland,Ipswich Town,
2002,South Korea/Japan,Ireland,9,MF,Damien Duff,Blackburn Rovers,
2002,South Korea/Japan,Ireland,11,MF,Kevin Kilbane,Sunderland,
2002,South Korea/Japan,Ireland,12,MF,Mark Kinsella,Charlton Athletic,
2002,South Korea/Japan,Ireland,21,MF,Steven Reid,Millwall,
2002,South Korea/Japan,Ireland,22,MF,Lee Carsley,Everton,
2002,South Korea/Japan,Ireland,10,FW,Robbie Keane,Leeds United,
2002,South Korea/Japan,Ireland,13,FW,David Connolly,Wimbledon,
2002,South Korea/Japan,Ireland,17,FW,Niall Quinn,Sunderland,
2002,South Korea/Japan,Ireland,19,FW,Clinton Morrison,Crystal Palace,
2002,South Korea/Japan,Italy,1,GK,Gianluigi Buffon,Juventus,
2002,South Korea/Japan,Italy,12,GK,Christian Abbiati,Milan,
2002,South Korea/Japan,Italy,22,GK,Francesco Toldo,Internazionale,
2002,South Korea/Japan,Italy,2,DF,Christian Panucci,Roma,
2002,South Korea/Japan,Italy,3,DF,Paolo Maldini,Milan,
2002,South Korea/Japan,Italy,4,DF,Francesco Coco,Barcelona,
2002,South Korea/Japan,Italy,5,DF,Fabio Cannavaro,Parma,
2002,South Korea/Japan,Italy,13,DF,Alessandro Nesta,Lazio,
2002,South Korea/Japan,Italy,15,DF,Mark Iuliano,Juventus,
2002,South Korea/Japan,Italy,23,DF,Marco Materazzi,Internazionale,
2002,South Korea/Japan,Italy,6,MF,Cristiano Zanetti,Internazionale,
2002,South Korea/Japan,Italy,8,MF,Gennaro Gattuso,Milan,
2002,South Korea/Japan,Italy,11,MF,Cristiano Doni,Atalanta,
2002,South Korea/Japan,Italy,14,MF,Luigi Di Biagio,Internazionale,
2002,South Korea/Japan,Italy,16,MF,Angelo Di Livio,Fiorentina,
2002,South Korea/Japan,Italy,17,MF,Damiano Tommasi,Roma,
2002,South Korea/Japan,Italy,19,MF,Gianluca Zambrotta,Juventus,
2002,South Korea/Japan,Italy,7,FW,Alessandro Del Piero,Juventus,
2002,South Korea/Japan,Italy,9,FW,Filippo Inzaghi,Milan,
2002,South Korea/Japan,Italy,10,FW,Francesco Totti,Roma,
2002,South Korea/Japan,Italy,18,FW,Marco Delvecchio,Roma,
2002,South Korea/Japan,Italy,20,FW,Vincenzo Montella,Roma,
2002,South Korea/Japan,Italy,21,FW,Christian Vieri,Internazionale,
2002,South Korea/Japan,Japan,1,GK,Yoshikatsu Kawaguchi,Portsmouth,
2002,South Korea/Japan,Japan,12,GK,Seigo Narazaki,Nagoya Grampus Eight,
2002,South Korea/Japan,Japan,23,GK,Hitoshi Sogahata,Kashima Antlers,
2002,South Korea/Japan,Japan,2,DF,Yutaka Akita,Kashima Antlers,
2002,South Korea/Japan,Japan,3,DF,Naoki Matsuda,Yokohama F. Marinos,
2002,South Korea/Japan,Japan,4,DF,Ryuzo Morioka,Shimizu S-Pulse,
2002,South Korea/Japan,Japan,6,DF,Toshihiro Hattori,Jubilo Iwata,
2002,South Korea/Japan,Japan,16,DF,Kōji Nakata,Kashima Antlers,
2002,South Korea/Japan,Japan,17,DF,Tsuneyasu Miyamoto,Gamba Osaka,
2002,South Korea/Japan,Japan,5,MF,Junichi Inamoto,Arsenal,
2002,South Korea/Japan,Japan,7,MF,Hidetoshi Nakata,Parma,
2002,South Korea/Japan,Japan,8,MF,Hiroaki Morishima,Cerezo Osaka,
2002,South Korea/Japan,Japan,14,MF,Alessandro dos Santos,Shimizu S-Pulse,
2002,South Korea/Japan,Japan,15,MF,Takashi Fukunishi,Jubilo Iwata,
2002,South Korea/Japan,Japan,18,MF,Shinji Ono,Feyenoord,
2002,South Korea/Japan,Japan,19,MF,Mitsuo Ogasawara,Kashima Antlers,
2002,South Korea/Japan,Japan,20,MF,Tomokazu Myojin,Kashiwa Reysol,
2002,South Korea/Japan,Japan,21,MF,Kazuyuki Toda,Shimizu S-Pulse,
2002,South Korea/Japan,Japan,22,MF,Daisuke Ichikawa,Shimizu S-Pulse,
2002,South Korea/Japan,Japan,9,FW,Akinori Nishizawa,Cerezo Osaka,
2002,South Korea/Japan,Japan,10,FW,Masashi Nakayama,Jubilo Iwata,
2002,South Korea/Japan,Japan,11,FW,Takayuki Suzuki,Kashima Antlers,
2002,South Korea/Japan,Japan,13,FW,Atsushi Yanagisawa,Kashima Antlers,
2002,South Korea/Japan,South Korea,1,GK,Lee Woon-Jae,Suwon Samsung Bluewings,
2002,South Korea/Japan,South Korea,12,GK,Kim Byung-Ji,Pohang Steelers,
2002,South Korea/Japan,South Korea,23,GK,Choi Eun-Sung,Daejeon Citizen,
2002,South Korea/Japan,South Korea,2,DF,Hyun Young-Min,Ulsan Hyundai Horangi,
2002,South Korea/Japan,South Korea,4,DF,Choi Jin-Cheul,Jeonbuk Hyundai Motors,
2002,South Korea/Japan,South Korea,6,DF,Yoo Sang-Chul,Kashiwa Reysol,
2002,South Korea/Japan,South Korea,7,DF,Kim Tae-Young,Jeonnam Dragons,
2002,South Korea/Japan,South Korea,10,DF,Lee Young-Pyo,Anyang LG Cheetahs,
2002,South Korea/Japan,South Korea,15,DF,Lee Min-Sung,Busan I'Cons,
2002,South Korea/Japan,South Korea,20,DF,Hong Myung-Bo,Pohang Steelers,
2002,South Korea/Japan,South Korea,3,MF,Choi Sung-Yong,Suwon Samsung Bluewings,
2002,South Korea/Japan,South Korea,5,MF,Kim Nam-Il,Jeonnam Dragons,
2002,South Korea/Japan,South Korea,8,MF,Choi Tae-Uk,Anyang LG Cheetahs,
2002,South Korea/Japan,South Korea,13,MF,Lee Eul-Yong,Bucheon SK,
2002,South Korea/Japan,South Korea,17,MF,Yoon Jung-Hwan,Cerezo Osaka,
2002,South Korea/Japan,South Korea,19,MF,Ahn Jung-Hwan,Perugia,
2002,South Korea/Japan,South Korea,21,MF,Park Ji-Sung,Kyoto Purple Sanga,
2002,South Korea/Japan,South Korea,22,MF,Song Chong-Gug,Busan I'Cons,
2002,South Korea/Japan,South Korea,9,FW,Seol Ki-Hyeon,Anderlecht,
2002,South Korea/Japan,South Korea,11,FW,Choi Yong-Soo,JEF United Ichihara,
2002,South Korea/Japan,South Korea,14,FW,Lee Chun-Soo,Ulsan Hyundai Horangi,
2002,South Korea/Japan,South Korea,16,FW,Cha Du-Ri,Korea University,
2002,South Korea/Japan,South Korea,18,FW,Hwang Sun-Hong,Kashiwa Reysol,
2002,South Korea/Japan,Mexico,1,GK,Óscar Pérez,Cruz Azul,
2002,South Korea/Japan,Mexico,12,GK,Oswaldo Sánchez,Guadalajara,
2002,South Korea/Japan,Mexico,23,GK,Jorge Campos,U.N.A.M.,
2002,South Korea/Japan,Mexico,2,DF,Francisco Gabriel de Anda,Pachuca,
2002,South Korea/Japan,Mexico,5,DF,Manuel Vidrio,Pachuca,
2002,South Korea/Japan,Mexico,16,DF,Salvador Carmona,Toluca,
2002,South Korea/Japan,Mexico,20,DF,Melvin Brown,Cruz Azul,
2002,South Korea/Japan,Mexico,22,DF,Alberto Rodríguez,Pachuca,
2002,South Korea/Japan,Mexico,3,MF,Rafael García,Toluca,
2002,South Korea/Japan,Mexico,4,MF,Rafael Márquez,AS Monaco,
2002,South Korea/Japan,Mexico,6,MF,Gerardo Torrado,Poli Ejido,
2002,South Korea/Japan,Mexico,7,MF,Ramón Morales,Guadalajara,
2002,South Korea/Japan,Mexico,8,MF,Alberto García Aspe,Puebla,
2002,South Korea/Japan,Mexico,11,MF,Braulio Luna,Necaxa,
2002,South Korea/Japan,Mexico,13,MF,Sigifredo Mercado,Atlas,
2002,South Korea/Japan,Mexico,14,MF,Germán Villa,América,
2002,South Korea/Japan,Mexico,18,MF,Johan Rodríguez,Santos,
2002,South Korea/Japan,Mexico,19,MF,Gabriel Caballero,Pachuca,
2002,South Korea/Japan,Mexico,9,FW,Jared Borgetti,Santos,
2002,South Korea/Japan,Mexico,10,FW,Cuauhtémoc Blanco,Real Valladolid,
2002,South Korea/Japan,Mexico,15,FW,Luis Hernández,América,
2002,South Korea/Japan,Mexico,17,FW,Francisco Palencia,Espanyol,
2002,South Korea/Japan,Mexico,21,FW,Jesús Arellano,Monterrey,
2002,South Korea/Japan,Nigeria,1,GK,Ike Shorunmu,Lucerne,
2002,South Korea/Japan,Nigeria,12,GK,Austin Ejide,Gabros International,
2002,South Korea/Japan,Nigeria,22,GK,Vincent Enyeama,Enyimba,
2002,South Korea/Japan,Nigeria,2,DF,Joseph Yobo,Marseille,
2002,South Korea/Japan,Nigeria,3,DF,Celestine Babayaro,Chelsea,
2002,South Korea/Japan,Nigeria,5,DF,Isaac Okoronkwo,Shakhtar Donetsk,
2002,South Korea/Japan,Nigeria,6,DF,Taribo West,1. FC Kaiserslautern,
2002,South Korea/Japan,Nigeria,13,DF,Rabiu Afolabi,Standard Liège,
2002,South Korea/Japan,Nigeria,14,DF,Ifeanyi Udeze,PAOK,
2002,South Korea/Japan,Nigeria,16,DF,Efe Sodje,Crewe Alexandra,
2002,South Korea/Japan,Nigeria,19,DF,Eric Ejiofor,Maccabi Haifa,
2002,South Korea/Japan,Nigeria,7,MF,Pius Ikedia,Ajax,
2002,South Korea/Japan,Nigeria,8,MF,Mutiu Adepoju,Salamanca,
2002,South Korea/Japan,Nigeria,10,MF,Jay-Jay Okocha,Paris Saint-Germain,
2002,South Korea/Japan,Nigeria,11,MF,Garba Lawal,Roda JC,
2002,South Korea/Japan,Nigeria,15,MF,Justice Christopher,Royal Antwerp,
2002,South Korea/Japan,Nigeria,20,MF,James Obiorah,Lokomotiv Moscow,
2002,South Korea/Japan,Nigeria,4,FW,Nwankwo Kanu,Arsenal,
2002,South Korea/Japan,Nigeria,9,FW,Bartholomew Ogbeche,Paris Saint-Germain,
2002,South Korea/Japan,Nigeria,17,FW,Julius Aghahowa,Shakhtar Donetsk,
2002,South Korea/Japan,Nigeria,18,FW,Benedict Akwuegbu,Shenyang Haishi,
2002,South Korea/Japan,Nigeria,21,FW,John Utaka,Al-Sadd,
2002,South Korea/Japan,Nigeria,23,FW,Femi Opabunmi,Ibadan,
2002,South Korea/Japan,Poland,1,GK,Jerzy Dudek,Liverpool,
2002,South Korea/Japan,Poland,12,GK,Radosław Majdan,Göztepe,
2002,South Korea/Japan,Poland,22,GK,Adam Matysek,RKS Radomsko,
2002,South Korea/Japan,Poland,2,DF,Tomasz Kłos,1. FC Kaiserslautern,
2002,South Korea/Japan,Poland,3,DF,Jacek Zieliński,Legia Warszawa,
2002,South Korea/Japan,Poland,6,DF,Tomasz Hajto,Schalke 04,
2002,South Korea/Japan,Poland,13,DF,Arkadiusz Głowacki,Wisła Kraków,
2002,South Korea/Japan,Poland,15,DF,Tomasz Wałdoch,Schalke 04,
2002,South Korea/Japan,Poland,16,DF,Maciej Murawski,Legia Warszawa,
2002,South Korea/Japan,Poland,20,DF,Jacek Bąk,Lens,
2002,South Korea/Japan,Poland,4,MF,Michał Żewłakow,Mouscron,
2002,South Korea/Japan,Poland,5,MF,Tomasz Rząsa,Feyenoord,
2002,South Korea/Japan,Poland,7,MF,Piotr Świerczewski,Marseille,
2002,South Korea/Japan,Poland,10,MF,Radosław Kałużny,Energie Cottbus,
2002,South Korea/Japan,Poland,17,MF,Arkadiusz Bąk,Widzew Łódź,
2002,South Korea/Japan,Poland,18,MF,Jacek Krzynówek,1. FC Nürnberg,
2002,South Korea/Japan,Poland,21,MF,Marek Koźmiński,Ancona,
2002,South Korea/Japan,Poland,23,MF,Paweł Sibik,Odra Wodzisław,
2002,South Korea/Japan,Poland,8,FW,Cezary Kucharski,Legia Warszawa,
2002,South Korea/Japan,Poland,9,FW,Paweł Kryszałowicz,Eintracht Frankfurt,
2002,South Korea/Japan,Poland,11,FW,Emmanuel Olisadebe,Panathinaikos,
2002,South Korea/Japan,Poland,14,FW,Marcin Żewłakow,Mouscron,
2002,South Korea/Japan,Poland,19,FW,Maciej Żurawski,Wisła Kraków,
2002,South Korea/Japan,Portugal,1,GK,Vítor Baía,Porto,
2002,South Korea/Japan,Portugal,15,GK,Nélson,Sporting CP,
2002,South Korea/Japan,Portugal,16,GK,Ricardo,Boavista,
2002,South Korea/Japan,Portugal,2,DF,Jorge Costa,Porto,
2002,South Korea/Japan,Portugal,3,DF,Abel Xavier,Liverpool,
2002,South Korea/Japan,Portugal,4,DF,Marco Caneira,Benfica,
2002,South Korea/Japan,Portugal,5,DF,Fernando Couto,Lazio,
2002,South Korea/Japan,Portugal,13,DF,Jorge Andrade,Porto,
2002,South Korea/Japan,Portugal,18,DF,Nuno Frechaut,Boavista,
2002,South Korea/Japan,Portugal,22,DF,Beto,Sporting CP,
2002,South Korea/Japan,Portugal,23,DF,Rui Jorge,Sporting CP,
2002,South Korea/Japan,Portugal,6,MF,Paulo Sousa,Espanyol,
2002,South Korea/Japan,Portugal,7,MF,Luís Figo,Real Madrid,
2002,South Korea/Japan,Portugal,10,MF,Rui Costa,Milan,
2002,South Korea/Japan,Portugal,11,MF,Sérgio Conceição,Internazionale,
2002,South Korea/Japan,Portugal,12,MF,Hugo Viana,Sporting CP,
2002,South Korea/Japan,Portugal,14,MF,Pedro Barbosa,Sporting CP,
2002,South Korea/Japan,Portugal,17,MF,Paulo Bento,Sporting CP,
2002,South Korea/Japan,Portugal,19,MF,Capucho,Porto,
2002,South Korea/Japan,Portugal,20,MF,Petit,Boavista,
2002,South Korea/Japan,Portugal,8,FW,João Pinto,Sporting CP,
2002,South Korea/Japan,Portugal,9,FW,Pauleta,Bordeaux,
2002,South Korea/Japan,Portugal,21,FW,Nuno Gomes,Fiorentina,
2002,South Korea/Japan,Paraguay,1,GK,José Luis Chilavert,Strasbourg,
2002,South Korea/Japan,Paraguay,12,GK,Justo Villar,Libertad,
2002,South Korea/Japan,Paraguay,22,GK,Ricardo Tavarelli,Olimpia,
2002,South Korea/Japan,Paraguay,2,DF,Francisco Arce,Palmeiras,
2002,South Korea/Japan,Paraguay,3,DF,Pedro Sarabia,River Plate,
2002,South Korea/Japan,Paraguay,4,DF,Carlos Gamarra,AEK Athens,
2002,South Korea/Japan,Paraguay,5,DF,Celso Ayala,River Plate,
2002,South Korea/Japan,Paraguay,17,DF,Juan Carlos Franco,Olimpia,
2002,South Korea/Japan,Paraguay,18,DF,Julio César Cáceres,Olimpia,
2002,South Korea/Japan,Paraguay,19,DF,Daniel Sanabria,Libertad,
2002,South Korea/Japan,Paraguay,21,DF,Denis Caniza,Santos Laguna,
2002,South Korea/Japan,Paraguay,6,MF,Estanislao Struway,Libertad,
2002,South Korea/Japan,Paraguay,8,MF,Guido Alvarenga,Léon,
2002,South Korea/Japan,Paraguay,10,MF,Roberto Acuña,Real Zaragoza,
2002,South Korea/Japan,Paraguay,13,MF,Carlos Paredes,Porto,
2002,South Korea/Japan,Paraguay,14,MF,Diego Gavilán,Tecos,
2002,South Korea/Japan,Paraguay,15,MF,Carlos Bonet,Libertad,
2002,South Korea/Japan,Paraguay,16,MF,Gustavo Morínigo,Libertad,
2002,South Korea/Japan,Paraguay,7,FW,Richard Báez,Olimpia,
2002,South Korea/Japan,Paraguay,9,FW,Roque Santa Cruz,Bayern Munich,
2002,South Korea/Japan,Paraguay,11,FW,Jorge Campos,Universidad Católica,
2002,South Korea/Japan,Paraguay,20,FW,José Cardozo,Toluca,
2002,South Korea/Japan,Paraguay,23,FW,Nelson Cuevas,River Plate,
2002,South Korea/Japan,Russia,1,GK,Ruslan Nigmatullin,Hellas Verona,
2002,South Korea/Japan,Russia,12,GK,Stanislav Cherchesov,Tirol Innsbruck,
2002,South Korea/Japan,Russia,23,GK,Aleksandr Filimonov,Uralan Elista,
2002,South Korea/Japan,Russia,2,DF,Yuri Kovtun,Spartak Moscow,
2002,South Korea/Japan,Russia,3,DF,Yuri Nikiforov,PSV,
2002,South Korea/Japan,Russia,5,DF,Andrei Solomatin,CSKA Moscow,
2002,South Korea/Japan,Russia,7,DF,Viktor Onopko,Real Oviedo,
2002,South Korea/Japan,Russia,13,DF,Vyacheslav Dayev,CSKA Moscow,
2002,South Korea/Japan,Russia,14,DF,Igor Chugainov,Uralan Elista,
2002,South Korea/Japan,Russia,18,DF,Dmitri Sennikov,Lokomotiv Moscow,
2002,South Korea/Japan,Russia,4,MF,Alexey Smertin,Bordeaux,
2002,South Korea/Japan,Russia,6,MF,Igor Semshov,Torpedo Moscow,
2002,South Korea/Japan,Russia,8,MF,Valery Karpin,Celta Vigo,
2002,South Korea/Japan,Russia,9,MF,Yegor Titov,Spartak Moscow,
2002,South Korea/Japan,Russia,10,MF,Aleksandr Mostovoi,Celta Vigo,
2002,South Korea/Japan,Russia,15,MF,Dmitri Alenichev,Porto,
2002,South Korea/Japan,Russia,17,MF,Sergei Semak,CSKA Moscow,
2002,South Korea/Japan,Russia,20,MF,Marat Izmailov,Lokomotiv Moscow,
2002,South Korea/Japan,Russia,21,MF,Dmitri Khokhlov,Real Sociedad,
2002,South Korea/Japan,Russia,11,FW,Vladimir Beschastnykh,Spartak Moscow,
2002,South Korea/Japan,Russia,16,FW,Aleksandr Kerzhakov,Zenit St. Petersburg,
2002,South Korea/Japan,Russia,19,FW,Ruslan Pimenov,Lokomotiv Moscow,
2002,South Korea/Japan,Russia,22,FW,Dmitri Sychev,Spartak Moscow,
2002,South Korea/Japan,Saudi Arabia,1,GK,Mohamed Al-Deayea,Al-Hilal,
2002,South Korea/Japan,Saudi Arabia,21,GK,Mabrouk Zaid,Al-Ittihad,
2002,South Korea/Japan,Saudi Arabia,22,GK,Mohammed Al-Khojali,Al-Nassr,
2002,South Korea/Japan,Saudi Arabia,2,DF,Mohammed Al-Jahani,Al-Ahli,
2002,South Korea/Japan,Saudi Arabia,3,DF,Redha Tukar,Al-Shabab,
2002,South Korea/Japan,Saudi Arabia,4,DF,Abdullah Zubromawi,Al-Ahli,
2002,South Korea/Japan,Saudi Arabia,5,DF,Mohsin Al-Harthi,Al-Nassr,
2002,South Korea/Japan,Saudi Arabia,6,DF,Fouzi Al-Shehri,Al-Ahli,
2002,South Korea/Japan,Saudi Arabia,12,DF,Ahmed Dokhi,Al-Hilal,
2002,South Korea/Japan,Saudi Arabia,13,DF,Hussein Sulaimani,Al-Ahli,
2002,South Korea/Japan,Saudi Arabia,23,DF,Mansour Al-Thagafi,Al-Nassr,
2002,South Korea/Japan,Saudi Arabia,7,MF,Ibrahim Al-Shahrani,Al-Ahli,
2002,South Korea/Japan,Saudi Arabia,8,MF,Mohammed Noor,Al-Ittihad,
2002,South Korea/Japan,Saudi Arabia,10,MF,Mohammad Al-Shalhoub,Al-Hilal,
2002,South Korea/Japan,Saudi Arabia,14,MF,Abdulaziz Khathran,Al-Shabab,
2002,South Korea/Japan,Saudi Arabia,16,MF,Khamis Al-Owairan,Al-Ittihad,
2002,South Korea/Japan,Saudi Arabia,17,MF,Abdullah Al-Waked,Al-Shabab,
2002,South Korea/Japan,Saudi Arabia,18,MF,Nawaf Al-Temyat,Al-Hilal,
2002,South Korea/Japan,Saudi Arabia,19,MF,Omar Al-Ghamdi,Al-Hilal,
2002,South Korea/Japan,Saudi Arabia,9,FW,Sami Al-Jaber,Al-Hilal,
2002,South Korea/Japan,Saudi Arabia,11,FW,Obeid Al-Dosari,Al-Ahli,
2002,South Korea/Japan,Saudi Arabia,15,FW,Abdullah Jumaan Al-Dosari,Al-Hilal,
2002,South Korea/Japan,Saudi Arabia,20,FW,Al Hasan Al-Yami,Al-Ittihad,
2002,South Korea/Japan,Sweden,1,GK,Magnus Hedman,Coventry City,
2002,South Korea/Japan,Sweden,12,GK,Magnus Kihlstedt,Copenhagen,
2002,South Korea/Japan,Sweden,23,GK,Andreas Isaksson,Djurgården,
2002,South Korea/Japan,Sweden,2,DF,Olof Mellberg,Aston Villa,
2002,South Korea/Japan,Sweden,3,DF,Patrik Andersson,Barcelona,
2002,South Korea/Japan,Sweden,4,DF,Johan Mjällby,Celtic,
2002,South Korea/Japan,Sweden,5,DF,Michael Svensson,Troyes,
2002,South Korea/Japan,Sweden,13,DF,Tomas Antonelius,Copenhagen,
2002,South Korea/Japan,Sweden,14,DF,Erik Edman,Heerenveen,
2002,South Korea/Japan,Sweden,15,DF,Andreas Jakobsson,Hansa Rostock,
2002,South Korea/Japan,Sweden,16,DF,Teddy Lucic,AIK,
2002,South Korea/Japan,Sweden,6,MF,Tobias Linderoth,Everton,
2002,South Korea/Japan,Sweden,7,MF,Niclas Alexandersson,Everton,
2002,South Korea/Japan,Sweden,8,MF,Anders Svensson,Southampton,
2002,South Korea/Japan,Sweden,9,MF,Fredrik Ljungberg,Arsenal,
2002,South Korea/Japan,Sweden,17,MF,Magnus Svensson,Brøndby,
2002,South Korea/Japan,Sweden,18,MF,Mattias Jonson,Brøndby,
2002,South Korea/Japan,Sweden,19,MF,Pontus Farnerud,AS Monaco,
2002,South Korea/Japan,Sweden,20,MF,Daniel Andersson,Venezia,
2002,South Korea/Japan,Sweden,10,FW,Marcus Allbäck,Heerenveen,
2002,South Korea/Japan,Sweden,11,FW,Henrik Larsson,Celtic,
2002,South Korea/Japan,Sweden,21,FW,Zlatan Ibrahimović,Ajax,
2002,South Korea/Japan,Sweden,22,FW,Andreas Andersson,AIK,
2002,South Korea/Japan,Slovenia,1,GK,Marko Simeunovič,Maribor,
2002,South Korea/Japan,Slovenia,12,GK,Mladen Dabanovič,Lokeren Oost-Vlaanderen,
2002,South Korea/Japan,Slovenia,23,GK,Dejan Nemec,Club Brugge,
2002,South Korea/Japan,Slovenia,2,DF,Goran Sankovič,Slavia Prague,
2002,South Korea/Japan,Slovenia,3,DF,Željko Milinovič,JEF United Ichihara,
2002,South Korea/Japan,Slovenia,4,DF,Muamer Vugdalič,Maribor,
2002,South Korea/Japan,Slovenia,5,DF,Marinko Galič,Koper,
2002,South Korea/Japan,Slovenia,6,DF,Aleksander Knavs,1. FC Kaiserslautern,
2002,South Korea/Japan,Slovenia,14,DF,Saša Gajser,Gent,
2002,South Korea/Japan,Slovenia,19,DF,Amir Karić,Maribor,
2002,South Korea/Japan,Slovenia,22,DF,Spasoje Bulajič,1. FC Köln,
2002,South Korea/Japan,Slovenia,7,MF,Džoni Novak,SpVgg Unterhaching,
2002,South Korea/Japan,Slovenia,8,MF,Aleš Čeh,Grazer,
2002,South Korea/Japan,Slovenia,10,MF,Zlatko Zahovič,Benfica,
2002,South Korea/Japan,Slovenia,11,MF,Miran Pavlin,Porto,
2002,South Korea/Japan,Slovenia,15,MF,Rajko Tavčar,1. FC Nürnberg,
2002,South Korea/Japan,Slovenia,17,MF,Zoran Pavlović,Austria Wien,
2002,South Korea/Japan,Slovenia,20,MF,Nastja Čeh,Club Brugge,
2002,South Korea/Japan,Slovenia,9,FW,Milan Osterc,Hapoel Tel Aviv,
2002,South Korea/Japan,Slovenia,13,FW,Mladen Rudonja,Portsmouth,
2002,South Korea/Japan,Slovenia,16,FW,Senad Tiganj,Olimpija Ljubljana,
2002,South Korea/Japan,Slovenia,18,FW,Milenko Ačimovič,Tottenham Hotspur,
2002,South Korea/Japan,Slovenia,21,FW,Sebastjan Cimirotič,Lecce,
2002,South Korea/Japan,Senegal,1,GK,Tony Sylva,AS Monaco,
2002,South Korea/Japan,Senegal,16,GK,Omar Diallo,Olympique Khouribga,
2002,South Korea/Japan,Senegal,22,GK,Kalidou Cissokho,ASC Jeanne d'Arc,
2002,South Korea/Japan,Senegal,2,DF,Omar Daf,Sochaux,
2002,South Korea/Japan,Senegal,4,DF,Papa Malick Diop,Lorient,
2002,South Korea/Japan,Senegal,5,DF,Alassane N'Dour,Saint-Étienne,
2002,South Korea/Japan,Senegal,6,DF,Aliou Cissé,Montpellier,
2002,South Korea/Japan,Senegal,13,DF,Lamine Diatta,Rennes,
2002,South Korea/Japan,Senegal,17,DF,Ferdinand Coly,Lens,
2002,South Korea/Japan,Senegal,21,DF,Habib Beye,Strasbourg,
2002,South Korea/Japan,Senegal,3,MF,Pape Sarr,Lens,
2002,South Korea/Japan,Senegal,10,MF,Khalilou Fadiga,Auxerre,
2002,South Korea/Japan,Senegal,12,MF,Amdy Faye,Auxerre,
2002,South Korea/Japan,Senegal,14,MF,Moussa N'Diaye,Sedan,
2002,South Korea/Japan,Senegal,15,MF,Salif Diao,Sedan,
2002,South Korea/Japan,Senegal,19,MF,Papa Bouba Diop,Lens,
2002,South Korea/Japan,Senegal,20,MF,Sylvain N'Diaye,Lille,
2002,South Korea/Japan,Senegal,23,MF,Makhtar N'Diaye,Rennes,
2002,South Korea/Japan,Senegal,7,FW,Henri Camara,Sedan,
2002,South Korea/Japan,Senegal,8,FW,Amara Traoré,Gueugnon,
2002,South Korea/Japan,Senegal,9,FW,Souleymane Camara,AS Monaco,
2002,South Korea/Japan,Senegal,11,FW,El Hadji Diouf,Lens,
2002,South Korea/Japan,Senegal,18,FW,Pape Thiaw,Strasbourg,
2002,South Korea/Japan,Tunisia,1,GK,Ali Boumnijel,Bastia,
2002,South Korea/Japan,Tunisia,16,GK,Hassen Bejaoui,Bizertin,
2002,South Korea/Japan,Tunisia,22,GK,Ahmed Jaouachi,Monastir,
2002,South Korea/Japan,Tunisia,2,DF,Khaled Badra,Espérance,
2002,South Korea/Japan,Tunisia,4,DF,Mohamed Mkacher,ES Sahel,
2002,South Korea/Japan,Tunisia,6,DF,Hatem Trabelsi,Ajax,
2002,South Korea/Japan,Tunisia,12,DF,Raouf Bouzaiene,Genoa,
2002,South Korea/Japan,Tunisia,14,DF,Hamdi Marzouki,Club Africain,
2002,South Korea/Japan,Tunisia,15,DF,Radhi Jaïdi,Espérance,
2002,South Korea/Japan,Tunisia,17,DF,Tarek Thabet,Espérance,
2002,South Korea/Japan,Tunisia,19,DF,Emir Mkademi,ES Sahel,
2002,South Korea/Japan,Tunisia,23,DF,José Clayton,Espérance,
2002,South Korea/Japan,Tunisia,3,MF,Zoubeir Baya,Beşiktaş,
2002,South Korea/Japan,Tunisia,7,MF,Imed Mhedhebi,Genoa,
2002,South Korea/Japan,Tunisia,8,MF,Hassen Gabsi,Genoa,
2002,South Korea/Japan,Tunisia,10,MF,Kaies Ghodhbane,ES Sahel,
2002,South Korea/Japan,Tunisia,13,MF,Riadh Bouazizi,Bursaspor,
2002,South Korea/Japan,Tunisia,18,MF,Selim Ben Achour,Martigues,
2002,South Korea/Japan,Tunisia,21,MF,Mourad Melki,Espérance,
