#Year, Host_Country, Country, Jersey_Number, Position, Name, Club_Name, Club_Country
1990,Italy,Colombia,17,DF,Geovanis Cassiani,Millonarios,Colombia
1990,Italy,Colombia,18,DF,Wilmer Cabrera,América de Cali,Colombia
1990,Italy,Colombia,21,DF,Alexis Mendoza,Atlético Junior,Colombia
1990,Italy,Colombia,8,MF,Gabriel Gómez,Independiente Medellín,Colombia
1990,Italy,Colombia,10,MF,Carlos Valderrama,Montpellier,France
1990,Italy,Colombia,11,MF,Bernardo Redín,Deportivo Cali,Colombia
1990,Italy,Colombia,14,MF,Leonel Álvarez,Atlético Nacional,Colombia
1990,Italy,Colombia,19,MF,Freddy Rincón,América de Cali,Colombia
1990,Italy,Colombia,20,MF,Luis Fajardo,Atlético Nacional,Colombia
1990,Italy,Colombia,5,FW,León Villa,Atlético Nacional,Colombia
1990,Italy,Colombia,7,FW,Carlos Estrada,Millonarios,Colombia
1990,Italy,Colombia,9,FW,Miguel Guerrero,América de Cali,Colombia
1990,Italy,Colombia,16,FW,Arnoldo Iguarán,Millonarios,Colombia
1990,Italy,Colombia,22,FW,Rubén Darío Hernández,Millonarios,Colombia
1990,Italy,Costa Rica,1,GK,Luis Gabelo Conejo,AD Ramonense,Costa Rica
1990,Italy,Costa Rica,21,GK,Hermidio Barrantes,Municipal Puntarenas,Costa Rica
1990,Italy,Costa Rica,22,GK,Miguel Segura,Deportivo Saprissa,Costa Rica
1990,Italy,Costa Rica,2,DF,Vladimir Quesada,Deportivo Saprissa,Costa Rica
1990,Italy,Costa Rica,3,DF,Róger Flores,Deportivo Saprissa,Costa Rica
1990,Italy,Costa Rica,4,DF,Rónald González Brenes,Deportivo Saprissa,Costa Rica
1990,Italy,Costa Rica,5,DF,Marvin Obando,CS Herediano,Costa Rica
1990,Italy,Costa Rica,13,DF,Miguel Davis,Alajuelense,Costa Rica
1990,Italy,Costa Rica,15,DF,Rónald Marín,CS Herediano,Costa Rica
1990,Italy,Costa Rica,18,DF,Geovanny Jara,CS Herediano,Costa Rica
1990,Italy,Costa Rica,20,DF,Mauricio Montero,Alajuelense,Costa Rica
1990,Italy,Costa Rica,6,MF,José Carlos Chaves,LD Alajuelense,Costa Rica
1990,Italy,Costa Rica,8,MF,Germán Chavarría,CS Herediano,Costa Rica
1990,Italy,Costa Rica,10,MF,Oscar Ramírez,Alajuelense,Costa Rica
1990,Italy,Costa Rica,12,MF,Róger Gómez,CS Cartaginés,Costa Rica
1990,Italy,Costa Rica,14,MF,Juan Cayasso,Deportivo Saprissa,Costa Rica
1990,Italy,Costa Rica,16,MF,José Jaikel,Deportivo Saprissa,Costa Rica
1990,Italy,Costa Rica,19,MF,Héctor Marchena,CS Cartaginés,Costa Rica
1990,Italy,Costa Rica,7,FW,Hernán Medford,Deportivo Saprissa,Costa Rica
1990,Italy,Costa Rica,9,FW,Alexandre Guimarães,Deportivo Saprissa,Costa Rica
1990,Italy,Costa Rica,11,FW,Claudio Jara,CS Herediano,Costa Rica
1990,Italy,Costa Rica,17,FW,Roy Myers,AS Limonense,Costa Rica
1990,Italy,Egypt,1,GK,Ahmed Shobair,Al-Ahly,Egypt
1990,Italy,Egypt,21,GK,Ayman Taher,Zamalek,Egypt
1990,Italy,Egypt,22,GK,Thabet El-Batal,Al-Ahly,Egypt
1990,Italy,Egypt,2,DF,Ibrahim Hassan,Al-Ahly,Egypt
1990,Italy,Egypt,3,DF,Rabie Yassin,Al-Ahly,Egypt
1990,Italy,Egypt,4,DF,Hany Ramzy,Al-Ahly,Egypt
1990,Italy,Egypt,5,DF,Hesham Yakan,Zamalek,Egypt
1990,Italy,Egypt,6,DF,Ashraf Kasem,Zamalek,Egypt
1990,Italy,Egypt,13,DF,Ahmed Ramzy,Zamalek,Egypt
1990,Italy,Egypt,8,MF,Magdi Abdelghani,Beira-Mar,Egypt
1990,Italy,Egypt,10,MF,Gamal Abdelhamid,Zamalek,Egypt
1990,Italy,Egypt,12,MF,Taher Abouzaid,Al-Ahly,Egypt
1990,Italy,Egypt,14,MF,Alaa Maihoub,Al-Ahly,Egypt
1990,Italy,Egypt,15,MF,Saber Eid,Ghazl El-Mehalla,Egypt
1990,Italy,Egypt,16,MF,Magdy Tolba,PAOK,Greece
1990,Italy,Egypt,18,MF,Osama Oraby,Al-Ahly,Egypt
1990,Italy,Egypt,20,MF,Ahmed El-Kass,El-Olympi Alexandria,Egypt
1990,Italy,Egypt,7,FW,Ismail Youssef,Zamalek,Egypt
1990,Italy,Egypt,9,FW,Hossam Hassan,Al-Ahly,Egypt
1990,Italy,Egypt,11,FW,Tarek Soliman,Al-Masry,Egypt
1990,Italy,Egypt,17,FW,Ayman Shawky,Al-Ahly,Egypt
1990,Italy,Egypt,19,FW,Adel Abdelrahman,Al-Ahly,Egypt
1990,Italy,England,1,GK,Peter Shilton,Derby County,England
1990,Italy,England,98,GK,David Seaman,Queens Park Rangers,England
1990,Italy,England,13,GK,Chris Woods,Rangers,Scotland
1990,Italy,England,99,GK,Dave Beasant,Chelsea,England
1990,Italy,England,2,DF,Gary Stevens,Rangers,Scotland
1990,Italy,England,3,DF,Stuart Pearce,Nottingham Forest,England
1990,Italy,England,5,DF,Des Walker,Nottingham Forest,England
1990,Italy,England,6,DF,Terry Butcher,Rangers,Scotland
1990,Italy,England,12,DF,Paul Parker,Queens Park Rangers,England
1990,Italy,England,14,DF,Mark Wright,Derby County,England
1990,Italy,England,15,DF,Tony Dorigo,Chelsea,England
1990,Italy,England,4,MF,Neil Webb,Manchester United,England
1990,Italy,England,7,MF,Bryan Robson,Manchester United,England
1990,Italy,England,8,MF,Chris Waddle,Marseille,France
1990,Italy,England,11,MF,John Barnes,Liverpool,England
1990,Italy,England,16,MF,Steve McMahon,Liverpool,England
1990,Italy,England,17,MF,David Platt,Aston Villa,England
1990,Italy,England,18,MF,Steve Hodge,Nottingham Forest,England
1990,Italy,England,19,MF,Paul Gascoigne,Tottenham Hotspur,England
1990,Italy,England,20,MF,Trevor Steven,Rangers,Scotland
1990,Italy,England,9,FW,Peter Beardsley,Liverpool,England
1990,Italy,England,10,FW,Gary Lineker,Tottenham Hotspur,England
1990,Italy,England,21,FW,Steve Bull,Wolverhampton Wanderers,England
1990,Italy,Spain,1,GK,Andoni Zubizarreta,Barcelona,Spain
1990,Italy,Spain,13,GK,Juan Carlos Ablanedo,Sporting Gijón,Spain
1990,Italy,Spain,22,GK,José Manuel Ochotorena,Valencia,Spain
1990,Italy,Spain,2,DF,Chendo,Real Madrid,Spain
1990,Italy,Spain,3,DF,Manuel Jiménez,Sevilla,Spain
1990,Italy,Spain,4,DF,Genar Andrinúa,Athletic Club,Spain
1990,Italy,Spain,5,DF,Manuel Sanchís,Real Madrid,Spain
1990,Italy,Spain,8,DF,Quique,Valencia,Spain
1990,Italy,Spain,12,DF,Rafael Alkorta,Athletic Club,Spain
1990,Italy,Spain,14,DF,Alberto Górriz,Real Sociedad,Spain
1990,Italy,Spain,17,DF,Fernando Hierro,Real Madrid,Spain
1990,Italy,Spain,6,MF,Rafael Martín Vázquez,Real Madrid,Spain
1990,Italy,Spain,10,MF,Fernando,Valencia,Spain
1990,Italy,Spain,11,MF,Francisco Villarroya,Real Zaragoza,Spain
1990,Italy,Spain,15,MF,Roberto,Barcelona,Spain
1990,Italy,Spain,16,MF,José Mari Bakero,Barcelona,Spain
1990,Italy,Spain,18,MF,Rafael Paz,Sevilla,Spain
1990,Italy,Spain,21,MF,Míchel,Real Madrid,Spain
1990,Italy,Spain,7,FW,Miguel Pardeza,Real Zaragoza,Spain
1990,Italy,Spain,9,FW,Emilio Butragueño,Real Madrid,Spain
1990,Italy,Spain,19,FW,Julio Salinas,Barcelona,Spain
1990,Italy,Spain,20,FW,Manolo,Atlético Madrid,Spain
1990,Italy,West Germany,1,GK,Bodo Illgner,1. FC Köln,West Germany
1990,Italy,West Germany,12,GK,Raimond Aumann,Bayern Munich,West Germany
1990,Italy,West Germany,22,GK,Andreas Köpke,1. FC Nürnberg,West Germany
1990,Italy,West Germany,2,DF,Stefan Reuter,Bayern Munich,West Germany
1990,Italy,West Germany,3,DF,Andreas Brehme,Internazionale,Italy
1990,Italy,West Germany,4,DF,Jürgen Kohler,Bayern Munich,West Germany
1990,Italy,West Germany,5,DF,Klaus Augenthaler,Bayern Munich,West Germany
1990,Italy,West Germany,6,DF,Guido Buchwald,VfB Stuttgart,West Germany
1990,Italy,West Germany,14,DF,Thomas Berthold,Roma,Italy
1990,Italy,West Germany,16,DF,Paul Steiner,1. FC Köln,West Germany
1990,Italy,West Germany,19,DF,Hans Pflügler,Bayern Munich,West Germany
1990,Italy,West Germany,7,MF,Pierre Littbarski,1. FC Köln,West Germany
1990,Italy,West Germany,8,MF,Thomas Häßler,1. FC Köln,West Germany
1990,Italy,West Germany,10,MF,Lothar Matthäus,Internazionale,Italy
1990,Italy,West Germany,15,MF,Uwe Bein,Eintracht Frankfurt,West Germany
1990,Italy,West Germany,17,MF,Andreas Möller,Borussia Dortmund,West Germany
1990,Italy,West Germany,20,MF,Olaf Thon,Bayern Munich,West Germany
1990,Italy,West Germany,21,MF,Günter Hermann,Werder Bremen,West Germany
1990,Italy,West Germany,9,FW,Rudi Völler,Roma,Italy
1990,Italy,West Germany,11,FW,Frank Mill,Borussia Dortmund,West Germany
1990,Italy,West Germany,13,FW,Karl-Heinz Riedle,Werder Bremen,West Germany
1990,Italy,West Germany,18,FW,Jürgen Klinsmann,Internazionale,Italy
1990,Italy,Ireland,1,GK,Packie Bonner,Celtic,Scotland
1990,Italy,Ireland,22,GK,Gerry Peyton,Bournemouth,Ireland
1990,Italy,Ireland,2,DF,Chris Morris,Celtic,Scotland
1990,Italy,Ireland,3,DF,Steve Staunton,Liverpool,England
1990,Italy,Ireland,4,DF,Mick McCarthy,Millwall,Ireland
1990,Italy,Ireland,5,DF,Kevin Moran,Blackburn Rovers,England
1990,Italy,Ireland,7,DF,Paul McGrath,Aston Villa,England
1990,Italy,Ireland,12,DF,David O'Leary,Arsenal,England
1990,Italy,Ireland,14,DF,Chris Hughton,Tottenham Hotspur,England
1990,Italy,Ireland,20,DF,John Byrne,Le Havre,France
1990,Italy,Ireland,6,MF,Ronnie Whelan,Liverpool,England
1990,Italy,Ireland,8,MF,Ray Houghton,Liverpool,England
1990,Italy,Ireland,11,MF,Kevin Sheedy,Everton,England
1990,Italy,Ireland,13,MF,Andy Townsend,Norwich City,England
1990,Italy,Ireland,16,MF,John Sheridan,Sheffield Wednesday,England
1990,Italy,Ireland,21,MF,Alan McLoughlin,Swindon Town,England
1990,Italy,Ireland,9,FW,John Aldridge,Real Sociedad,Spain
1990,Italy,Ireland,10,FW,Tony Cascarino,Aston Villa,England
1990,Italy,Ireland,15,FW,Bernie Slaven,Middlesbrough,England
1990,Italy,Ireland,17,FW,Niall Quinn,Manchester City,England
1990,Italy,Ireland,18,FW,Frank Stapleton,Blackburn Rovers,England
1990,Italy,Ireland,19,FW,David Kelly,Leicester City,England
1990,Italy,Italy,1,GK,Walter Zenga,Internazionale,Italy
1990,Italy,Italy,12,GK,Stefano Tacconi,Juventus,Italy
1990,Italy,Italy,22,GK,Gianluca Pagliuca,Sampdoria,Italy
1990,Italy,Italy,2,DF,Franco Baresi,Milan,Italy
1990,Italy,Italy,3,DF,Giuseppe Bergomi,Internazionale,Italy
1990,Italy,Italy,4,DF,Luigi De Agostini,Juventus,Italy
1990,Italy,Italy,5,DF,Ciro Ferrara,Napoli,Italy
1990,Italy,Italy,6,DF,Riccardo Ferri,Internazionale,Italy
1990,Italy,Italy,7,DF,Paolo Maldini,Milan,Italy
1990,Italy,Italy,8,DF,Pietro Vierchowod,Sampdoria,Italy
1990,Italy,Italy,9,MF,Carlo Ancelotti,Milan,Italy
1990,Italy,Italy,10,MF,Nicola Berti,Internazionale,Italy
1990,Italy,Italy,11,MF,Fernando De Napoli,Napoli,Italy
1990,Italy,Italy,13,MF,Giuseppe Giannini,Roma,Italy
1990,Italy,Italy,14,MF,Giancarlo Marocchi,Juventus,Italy
1990,Italy,Italy,17,MF,Roberto Donadoni,Milan,Italy
1990,Italy,Italy,15,FW,Roberto Baggio,Fiorentina,Italy
1990,Italy,Italy,16,FW,Andrea Carnevale,Napoli,Italy
1990,Italy,Italy,18,FW,Roberto Mancini,Sampdoria,Italy
1990,Italy,Italy,19,FW,Salvatore Schillaci,Juventus,Italy
1990,Italy,Italy,20,FW,Aldo Serena,Internazionale,Italy
1990,Italy,Italy,21,FW,Gianluca Vialli,Sampdoria,Italy
1990,Italy,South Korea,1,GK,Kim Poong-Joo,Daewoo Royals,South Korea
1990,Italy,South Korea,19,GK,Jeong Gi-Dong,POSCO Atoms,South Korea
1990,Italy,South Korea,21,GK,Choi In-Young,Hyundai Horangi,South Korea
1990,Italy,South Korea,2,DF,Park Kyung-Hoon,POSCO Atoms,South Korea
1990,Italy,South Korea,3,DF,Choi Kang-Hee,Hyundai Horangi,South Korea
1990,Italy,South Korea,5,DF,Chung Yong-Hwan,Daewoo Royals,South Korea
1990,Italy,South Korea,7,DF,Noh Soo-Jin,Yukong Elephants,South Korea
1990,Italy,South Korea,13,DF,Chung Jong-Soo,Hyundai Horangi,South Korea
1990,Italy,South Korea,15,DF,Cho Min-Kook,Lucky-Goldstar Hwangso,South Korea
1990,Italy,South Korea,17,DF,Gu Sang-Bum,Lucky-Goldstar Hwangso,South Korea
1990,Italy,South Korea,20,DF,Hong Myung-Bo,Korea University,South Korea
1990,Italy,South Korea,4,MF,Yoon Deuk-Yeo,Hyundai Horangi,South Korea
1990,Italy,South Korea,6,MF,Lee Tae-Ho,Daewoo Royals,South Korea
1990,Italy,South Korea,10,MF,Lee Sang-Yoon,Ilhwa Chunma,South Korea
1990,Italy,South Korea,12,MF,Lee Heung-Sil,POSCO Atoms,South Korea
1990,Italy,South Korea,14,MF,Choi Soon-Ho,Lucky-Goldstar Hwangso,South Korea
1990,Italy,South Korea,16,MF,Kim Joo-Sung,Daewoo Royals,South Korea
1990,Italy,South Korea,22,MF,Lee Young-jin,Lucky-Goldstar Hwangso,South Korea
1990,Italy,South Korea,8,FW,Chung Hae-Won,Daewoo Royals,South Korea
1990,Italy,South Korea,9,FW,Hwangbo Kwan,Yukong Elephants,South Korea
1990,Italy,South Korea,11,FW,Byun Byung-Joo,Hyundai Horangi,South Korea
1990,Italy,South Korea,18,FW,Hwang Sun-Hong,Konkuk University,South Korea
1990,Italy,Netherlands,1,GK,Hans van Breukelen,PSV,Netherlands
1990,Italy,Netherlands,16,GK,Joop Hiele,Feyenoord,Netherlands
1990,Italy,Netherlands,22,GK,Stanley Menzo,Ajax,Netherlands
1990,Italy,Netherlands,2,DF,Berry van Aerle,PSV,Netherlands
1990,Italy,Netherlands,4,DF,Ronald Koeman,Barcelona,Spain
1990,Italy,Netherlands,5,DF,Adri van Tiggelen,Anderlecht,Belgium
1990,Italy,Netherlands,13,DF,Graeme Rutjes,Mechelen,Belgium
1990,Italy,Netherlands,18,DF,Henk Fräser,Roda JC,Nigeria
1990,Italy,Netherlands,21,DF,Danny Blind,Ajax,Netherlands
1990,Italy,Netherlands,3,MF,Frank Rijkaard,Milan,Italy
1990,Italy,Netherlands,6,MF,Jan Wouters,Ajax,Netherlands
1990,Italy,Netherlands,7,MF,Erwin Koeman,Mechelen,Belgium
1990,Italy,Netherlands,8,MF,Gerald Vanenburg,PSV,Netherlands
1990,Italy,Netherlands,10,MF,Ruud Gullit,Milan,Italy
1990,Italy,Netherlands,11,MF,Richard Witschge,Ajax,Netherlands
1990,Italy,Netherlands,14,MF,John van 't Schip,Ajax,Netherlands
1990,Italy,Netherlands,15,MF,Bryan Roy,Ajax,Netherlands
1990,Italy,Netherlands,20,MF,Aron Winter,Ajax,Netherlands
1990,Italy,Netherlands,9,FW,Marco van Basten,Milan,Italy
1990,Italy,Netherlands,12,FW,Wim Kieft,PSV,Netherlands
1990,Italy,Netherlands,17,FW,Hans Gillhaus,Aberdeen,Scotland
1990,Italy,Netherlands,19,FW,John van Loen,Roda JC,Nigeria
1990,Italy,Romania,1,GK,Silviu Lung,Steaua Bucureşti,Romania
1990,Italy,Romania,12,GK,Bogdan Stelea,Dinamo Bucureşti,Romania
1990,Italy,Romania,22,GK,Gheorghe Liliac,Petrolul Ploieşti,Romania
1990,Italy,Romania,2,DF,Mircea Rednic,Dinamo Bucureşti,Romania
1990,Italy,Romania,3,DF,Michael Klein,Dinamo Bucureşti,Romania
1990,Italy,Romania,4,DF,Ioan Andone,Dinamo Bucureşti,Romania
1990,Italy,Romania,5,DF,Iosif Rotariu,Steaua Bucureşti,Romania
1990,Italy,Romania,6,DF,Gheorghe Popescu,Universitatea Craiova,Romania
1990,Italy,Romania,13,DF,Adrian Popescu,Universitatea Craiova,Romania
1990,Italy,Romania,19,DF,Emil Săndoi,Universitatea Craiova,Romania
1990,Italy,Romania,8,MF,Ioan Sabău,Dinamo Bucureşti,Romania
1990,Italy,Romania,10,MF,Gheorghe Hagi,Steaua Bucureşti,Romania
1990,Italy,Romania,11,MF,Dănuţ Lupu,Dinamo Bucureşti,Romania
1990,Italy,Romania,15,MF,Dorin Mateuţ,Dinamo Bucureşti,Romania
1990,Italy,Romania,16,MF,Daniel Timofte,Dinamo Bucureşti,Romania
1990,Italy,Romania,20,MF,Zsolt Muzsnay,Steaua Bucureşti,Romania
1990,Italy,Romania,21,MF,Ioan Lupescu,Dinamo Bucureşti,Romania
1990,Italy,Romania,7,FW,Marius Lăcătuş,Steaua Bucureşti,Romania
1990,Italy,Romania,9,FW,Rodion Cămătaru,Charleroi,Belgium
1990,Italy,Romania,14,FW,Florin Răducioiu,Dinamo Bucureşti,Romania
1990,Italy,Romania,17,FW,Ilie Dumitrescu,Steaua Bucureşti,Romania
1990,Italy,Romania,18,FW,Gavril Balint,Steaua Bucureşti,Romania
1990,Italy,Scotland,1,GK,Jim Leighton,Manchester United,England
1990,Italy,Scotland,12,GK,Andy Goram,Hibernian,Scotland
1990,Italy,Scotland,22,GK,Bryan Gunn,Norwich City,England
1990,Italy,Scotland,2,DF,Alex McLeish,Aberdeen,Scotland
1990,Italy,Scotland,3,DF,Roy Aitken,Newcastle United,England
1990,Italy,Scotland,4,DF,Richard Gough,Rangers,Scotland
1990,Italy,Scotland,6,DF,Maurice Malpas,Dundee United,Scotland
1990,Italy,Scotland,11,DF,Gary Gillespie,Liverpool,England
1990,Italy,Scotland,15,DF,Craig Levein,Heart of Midlothian,Scotland
1990,Italy,Scotland,17,DF,Stewart McKimmie,Aberdeen,Scotland
1990,Italy,Scotland,19,DF,David McPherson,Heart of Midlothian,Scotland
1990,Italy,Scotland,5,MF,Paul McStay,Celtic,Scotland
1990,Italy,Scotland,8,MF,Jim Bett,Aberdeen,Scotland
1990,Italy,Scotland,10,MF,Murdo MacLeod,Borussia Dortmund,West Germany
1990,Italy,Scotland,16,MF,Stuart McCall,Everton,England
1990,Italy,Scotland,18,MF,John Collins,Hibernian,Scotland
1990,Italy,Scotland,20,MF,Gary McAllister,Leicester City,England
1990,Italy,Scotland,21,MF,Robert Fleck,Norwich City,England
1990,Italy,Scotland,7,FW,Mo Johnston,Rangers,Scotland
1990,Italy,Scotland,9,FW,Ally McCoist,Rangers,Scotland
1990,Italy,Scotland,13,FW,Gordon Durie,Chelsea,England
1990,Italy,Scotland,14,FW,Alan McInally,Bayern Munich,West Germany
1990,Italy,Sweden,1,GK,Sven Andersson,Örgryte,Sweden
1990,Italy,Sweden,12,GK,Lars Eriksson,Norrköping,Sweden
1990,Italy,Sweden,22,GK,Thomas Ravelli,IFK Göteborg,Sweden
1990,Italy,Sweden,2,DF,Jan Eriksson,AIK,Sweden
1990,Italy,Sweden,3,DF,Glenn Hysén,Liverpool,England
1990,Italy,Sweden,4,DF,Peter Larsson,Ajax,Netherlands
1990,Italy,Sweden,5,DF,Roger Ljung,Young Boys,Switzerland
1990,Italy,Sweden,6,DF,Roland Nilsson,Sheffield Wednesday,England
1990,Italy,Sweden,7,DF,Niklas Nyhlén,Malmö,Sweden
1990,Italy,Sweden,8,DF,Stefan Schwarz,Malmö,Sweden
1990,Italy,Sweden,9,MF,Leif Engqvist,Malmö,Sweden
1990,Italy,Sweden,10,MF,Klas Ingesson,IFK Göteborg,Sweden
1990,Italy,Sweden,11,MF,Ulrik Jansson,Östers IF,Sweden
1990,Italy,Sweden,13,MF,Anders Limpar,Cremonese,Italy
1990,Italy,Sweden,14,MF,Joakim Nilsson,Malmö,Sweden
1990,Italy,Sweden,15,MF,Glenn Strömberg,Atalanta,Italy
1990,Italy,Sweden,16,MF,Jonas Thern,Benfica,Portugal
1990,Italy,Sweden,19,MF,Mats Gren,Grasshopper,Switzerland
1990,Italy,Sweden,17,FW,Tomas Brolin,Norrköping,Sweden
1990,Italy,Sweden,18,FW,Johnny Ekström,Cannes,France
1990,Italy,Sweden,20,FW,Mats Magnusson,Benfica,Portugal
1990,Italy,Sweden,21,FW,Stefan Pettersson,Ajax,Netherlands
1990,Italy,Czechoslovakia,1,GK,Jan Stejskal,Sparta Prague,Czech Republic
1990,Italy,Czechoslovakia,21,GK,Luděk Mikloško,West Ham United,England
1990,Italy,Czechoslovakia,22,GK,Peter Palúch,Plastika Nitra,Czechoslovakia
1990,Italy,Czechoslovakia,2,DF,Július Bielik,Sparta Prague,Czech Republic
1990,Italy,Czechoslovakia,3,DF,Miroslav Kadlec,TJ Vítkovice,Czechoslovakia
1990,Italy,Czechoslovakia,5,DF,Ján Kocian,FC St. Pauli,Czechoslovakia
1990,Italy,Czechoslovakia,6,DF,František Straka,Borussia Mönchengladbach,West Germany
1990,Italy,Czechoslovakia,14,DF,Vladimír Weiss,Inter Bratislava,Czechoslovakia
1990,Italy,Czechoslovakia,15,DF,Vladimír Kinier,Slovan Bratislava,Slovakia
1990,Italy,Czechoslovakia,4,MF,Ivan Hašek,Sparta Prague,Czech Republic
1990,Italy,Czechoslovakia,7,MF,Michal Bílek,Sparta Prague,Czech Republic
1990,Italy,Czechoslovakia,8,MF,Jozef Chovanec,PSV,Netherlands
1990,Italy,Czechoslovakia,9,MF,Luboš Kubík,Fiorentina,Italy
1990,Italy,Czechoslovakia,11,MF,Ľubomír Moravčík,Plastika Nitra,Czechoslovakia
1990,Italy,Czechoslovakia,12,MF,Peter Fieber,Dunajská Streda,Czechoslovakia
1990,Italy,Czechoslovakia,13,MF,Jiří Němec,Dukla Prague,Czechoslovakia
1990,Italy,Czechoslovakia,16,MF,Viliam Hýravý,Baník Ostrava,Czechoslovakia
1990,Italy,Czechoslovakia,20,MF,Václav Němeček,Sparta Prague,Czech Republic
1990,Italy,Czechoslovakia,10,FW,Tomáš Skuhravý,Sparta Prague,Czech Republic
1990,Italy,Czechoslovakia,17,FW,Ivo Knoflíček,FC St. Pauli,Czechoslovakia
1990,Italy,Czechoslovakia,18,FW,Milan Luhový,Sporting Gijón,Spain
1990,Italy,Czechoslovakia,19,FW,Stanislav Griga,Feyenoord,Netherlands
1990,Italy,Soviet Union,1,GK,Rinat Dasayev,Sevilla,Spain
1990,Italy,Soviet Union,16,GK,Viktor Chanov,Dynamo Kyiv,Ukraine
1990,Italy,Soviet Union,22,GK,Aleksandr Uvarov,Dynamo Moscow,Russia
1990,Italy,Soviet Union,2,DF,Volodymyr Bezsonov,Dynamo Kyiv,Ukraine
1990,Italy,Soviet Union,3,DF,Vagiz Khidiyatullin,Toulouse,France
1990,Italy,Soviet Union,4,DF,Oleh Kuznetsov,Dynamo Kyiv,Ukraine
1990,Italy,Soviet Union,5,DF,Anatoliy Demyanenko,Dynamo Kyiv,Ukraine
1990,Italy,Soviet Union,13,DF,Akhrik Tsveiba,Dynamo Kyiv,Ukraine
1990,Italy,Soviet Union,17,DF,Andrei Zygmantovich,Dynamo Minsk,Russia
1990,Italy,Soviet Union,19,DF,Sergei Fokin,CSKA Moscow,Russia
1990,Italy,Soviet Union,20,DF,Sergei Gorlukovich,Borussia Dortmund,West Germany
1990,Italy,Soviet Union,6,MF,Vasyl Rats,Dynamo Kyiv,Ukraine
1990,Italy,Soviet Union,7,MF,Sergei Aleinikov,Juventus,Italy
1990,Italy,Soviet Union,8,MF,Gennadiy Lytovchenko,Dynamo Kyiv,Ukraine
1990,Italy,Soviet Union,9,MF,Oleksandr Zavarov,Juventus,Italy
1990,Italy,Soviet Union,15,MF,Ivan Yaremchuk,Dynamo Kyiv,Ukraine
1990,Italy,Soviet Union,18,MF,Igor Shalimov,Spartak Moscow,Russia
1990,Italy,Soviet Union,21,MF,Valeri Broshin,CSKA Moscow,Russia
1990,Italy,Soviet Union,10,FW,Oleh Protasov,Dynamo Kyiv,Ukraine
1990,Italy,Soviet Union,11,FW,Igor Dobrovolski,Dynamo Moscow,Russia
1990,Italy,Soviet Union,12,FW,Aleksandr Borodyuk,Schalke 04,West Germany
1990,Italy,Soviet Union,14,FW,Volodymyr Lyutyi,Schalke 04,West Germany
1990,Italy,United States,1,GK,Tony Meola,U.S. Soccer Federation,United States
1990,Italy,United States,18,GK,Kasey Keller,Portland Timbers,United States
1990,Italy,United States,22,GK,David Vanole,Los Angeles Heat,United States
1990,Italy,United States,2,DF,Steve Trittschuh,Tampa Bay Rowdies,United States
1990,Italy,United States,3,DF,John Doyle,S.F. Bay Blackhawks,United States
1990,Italy,United States,4,DF,Jimmy Banks,Milwaukee Wave,United States
1990,Italy,United States,5,DF,Mike Windischmann,Albany Capitals,United States
1990,Italy,United States,15,DF,Desmond Armstrong,Baltimore Blast,United States
1990,Italy,United States,17,DF,Marcelo Balboa,San Diego Sockers,United States
1990,Italy,United States,6,MF,John Harkes,Albany Capitals,United States
1990,Italy,United States,7,MF,Tab Ramos,Figueres,Uruguay
1990,Italy,United States,8,MF,Brian Bliss,Albany Capitals,United States
1990,Italy,United States,12,MF,Paul Krumpe,Real Santa Barbara,United States
1990,Italy,United States,13,MF,Eric Eichmann,Fort Lauderdale Strikers,United States
1990,Italy,United States,14,MF,John Stollmeyer,Washington Stars,United States
1990,Italy,United States,19,MF,Chris Henderson,UCLA Bruins,United States
1990,Italy,United States,20,MF,Paul Caligiuri,SV Meppen,West Germany
1990,Italy,United States,21,MF,Neil Covone,Wake Forest Demon Deacons,United States
1990,Italy,United States,9,FW,Christopher Sullivan,Győri,Hungary
1990,Italy,United States,10,FW,Peter Vermes,Volendam,Netherlands
1990,Italy,United States,11,FW,Eric Wynalda,S.F. Bay Blackhawks,United States
1990,Italy,United States,16,FW,Bruce Murray,Washington Stars,United States
1990,Italy,Uruguay,1,GK,Fernando Álvez,Peñarol,Uruguay
1990,Italy,Uruguay,12,GK,Eduardo Pereira,Independiente,Argentina
1990,Italy,Uruguay,22,GK,Javier Zeoli,Danubio,Uruguay
1990,Italy,Uruguay,2,DF,Nelson Gutiérrez,Verona,Italy
1990,Italy,Uruguay,3,DF,Hugo de León,River Plate,Argentina
1990,Italy,Uruguay,4,DF,José Oscar Herrera,Figueres,Uruguay
1990,Italy,Uruguay,6,DF,Alfonso Domínguez,Peñarol,Uruguay
1990,Italy,Uruguay,13,DF,Daniel Revelez,Nacional URU,Uruguay
1990,Italy,Uruguay,14,DF,José Pintos Saldanha,Nacional URU,Uruguay
1990,Italy,Uruguay,5,MF,José Perdomo,Genoa,Italy
1990,Italy,Uruguay,8,MF,Santiago Ostolaza,Cruz Azul,Mexico
1990,Italy,Uruguay,9,MF,Enzo Francescoli,Marseille,France
1990,Italy,Uruguay,10,MF,Rubén Paz,Genoa,Italy
1990,Italy,Uruguay,15,MF,Gabriel Correa,Peñarol,Uruguay
1990,Italy,Uruguay,16,MF,Pablo Bengoechea,Sevilla,Spain
1990,Italy,Uruguay,20,MF,Rubén Pereira,Danubio,Uruguay
